2026-08-18 22:59: Experiment log path in: /scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/model/experiments/SAWS/trial28_20260818225933
2026-08-18 23:02: Train Epoch 3: 240/820 Loss: 0.322929
2026-08-18 23:02: Train Epoch 3: 260/820 Loss: 0.326404
2026-08-18 23:02: Train Epoch 3: 280/820 Loss: 0.314836
2026-08-18 23:02: Train Epoch 3: 300/820 Loss: 0.310898
2026-08-18 23:02: Train Epoch 3: 320/820 Loss: 0.334122
2026-08-18 23:02: Train Epoch 3: 340/820 Loss: 0.325221
2026-08-18 23:02: Train Epoch 3: 360/820 Loss: 0.332075
2026-08-18 23:02: Train Epoch 3: 380/820 Loss: 0.320319
2026-08-18 23:02: Train Epoch 3: 400/820 Loss: 0.323662
2026-08-18 23:02: Train Epoch 3: 420/820 Loss: 0.327233
2026-08-18 23:02: Train Epoch 3: 440/820 Loss: 0.325884
2026-08-18 23:02: Train Epoch 3: 460/820 Loss: 0.321448
2026-08-18 23:02: Train Epoch 3: 480/820 Loss: 0.336562
2026-08-18 23:02: Train Epoch 3: 500/820 Loss: 0.310433
2026-08-18 23:02: Train Epoch 3: 520/820 Loss: 0.321359
2026-08-18 23:02: Train Epoch 3: 540/820 Loss: 0.334584
2026-08-18 23:02: Train Epoch 3: 560/820 Loss: 0.338174
2026-08-18 23:02: Train Epoch 3: 580/820 Loss: 0.325488
2026-08-18 23:02: Train Epoch 3: 600/820 Loss: 0.328486
2026-08-18 23:02: Train Epoch 3: 620/820 Loss: 0.311629
2026-08-18 23:02: Train Epoch 3: 640/820 Loss: 0.305792
2026-08-18 23:02: Train Epoch 3: 660/820 Loss: 0.309939
2026-08-18 23:02: Train Epoch 3: 680/820 Loss: 0.311885
2026-08-18 23:02: Train Epoch 3: 700/820 Loss: 0.312237
2026-08-18 23:02: Train Epoch 3: 720/820 Loss: 0.315528
2026-08-18 23:02: Train Epoch 3: 740/820 Loss: 0.330780
2026-08-18 23:02: Train Epoch 3: 760/820 Loss: 0.298453
2026-08-18 23:02: Train Epoch 3: 780/820 Loss: 0.330815
2026-08-18 23:02: Train Epoch 3: 800/820 Loss: 0.330353
2026-08-18 23:02: **********Train Epoch 3: averaged Loss: 0.322801, tf_ratio: 1.000000
2026-08-18 23:02: **********Val Epoch 3: average Loss: 0.319862
2026-08-18 23:02: *********************************Current best model saved!
2026-08-18 23:02: Train Epoch 4: 0/820 Loss: 0.304601
2026-08-18 23:03: Train Epoch 4: 20/820 Loss: 0.307837
2026-08-18 23:03: Train Epoch 4: 40/820 Loss: 0.307893
2026-08-18 23:03: Train Epoch 4: 60/820 Loss: 0.303184
2026-08-18 23:03: Train Epoch 4: 80/820 Loss: 0.309698
2026-08-18 23:03: Train Epoch 4: 100/820 Loss: 0.303572
2026-08-18 23:03: Train Epoch 4: 120/820 Loss: 0.315827
2026-08-18 23:03: Train Epoch 4: 140/820 Loss: 0.322817
2026-08-18 23:03: Train Epoch 4: 160/820 Loss: 0.307074
2026-08-18 23:03: Train Epoch 4: 180/820 Loss: 0.305897
2026-08-18 23:03: Train Epoch 4: 200/820 Loss: 0.306978
2026-08-18 23:03: Train Epoch 4: 220/820 Loss: 0.324449
2026-08-18 23:03: Train Epoch 4: 240/820 Loss: 0.327397
2026-08-18 23:03: Train Epoch 4: 260/820 Loss: 0.306723
2026-08-18 23:03: Train Epoch 4: 280/820 Loss: 0.323000
2026-08-18 23:03: Train Epoch 4: 300/820 Loss: 0.316072
2026-08-18 23:03: Train Epoch 4: 320/820 Loss: 0.313275
2026-08-18 23:03: Train Epoch 4: 340/820 Loss: 0.314693
2026-08-18 23:03: Train Epoch 4: 360/820 Loss: 0.315631
2026-08-18 23:03: Train Epoch 4: 380/820 Loss: 0.310364
2026-08-18 23:03: Train Epoch 4: 400/820 Loss: 0.315747
2026-08-18 23:03: Train Epoch 4: 420/820 Loss: 0.312101
2026-08-18 23:03: Train Epoch 4: 440/820 Loss: 0.302606
2026-08-18 23:03: Train Epoch 4: 460/820 Loss: 0.321959
2026-08-18 23:03: Train Epoch 4: 480/820 Loss: 0.299253
2026-08-18 23:03: Train Epoch 4: 500/820 Loss: 0.302993
2026-08-18 23:03: Train Epoch 4: 520/820 Loss: 0.295587
2026-08-18 23:03: Train Epoch 4: 540/820 Loss: 0.300771
2026-08-18 23:03: Train Epoch 4: 560/820 Loss: 0.311531
2026-08-18 23:03: Train Epoch 4: 580/820 Loss: 0.296604
2026-08-18 23:03: Train Epoch 4: 600/820 Loss: 0.290377
2026-08-18 23:03: Train Epoch 4: 620/820 Loss: 0.309599
2026-08-18 23:03: Train Epoch 4: 640/820 Loss: 0.314414
2026-08-18 23:03: Train Epoch 4: 660/820 Loss: 0.302546
2026-08-18 23:03: Train Epoch 4: 680/820 Loss: 0.315558
2026-08-18 23:03: Train Epoch 4: 700/820 Loss: 0.300697
2026-08-18 23:03: Train Epoch 4: 720/820 Loss: 0.311524
2026-08-18 23:03: Train Epoch 4: 740/820 Loss: 0.314784
2026-08-18 23:03: Train Epoch 4: 760/820 Loss: 0.291033
2026-08-18 23:03: Train Epoch 4: 780/820 Loss: 0.306019
2026-08-18 23:03: Train Epoch 4: 800/820 Loss: 0.313774
2026-08-18 23:03: **********Train Epoch 4: averaged Loss: 0.312808, tf_ratio: 1.000000
2026-08-18 23:04: **********Val Epoch 4: average Loss: 0.316531
2026-08-18 23:04: *********************************Current best model saved!
2026-08-18 23:04: Train Epoch 5: 0/820 Loss: 0.308518
2026-08-18 23:04: Train Epoch 5: 20/820 Loss: 0.292994
2026-08-18 23:04: Train Epoch 5: 40/820 Loss: 0.307421
2026-08-18 23:04: Train Epoch 5: 60/820 Loss: 0.314056
2026-08-18 23:04: Train Epoch 5: 80/820 Loss: 0.310015
2026-08-18 23:04: Train Epoch 5: 100/820 Loss: 0.303122
2026-08-18 23:04: Train Epoch 5: 120/820 Loss: 0.308880
2026-08-18 23:04: Train Epoch 5: 140/820 Loss: 0.318205
2026-08-18 23:04: Train Epoch 5: 160/820 Loss: 0.289441
2026-08-18 23:04: Train Epoch 5: 180/820 Loss: 0.309822
2026-08-18 23:04: Train Epoch 5: 200/820 Loss: 0.324961
2026-08-18 23:04: Train Epoch 5: 220/820 Loss: 0.308317
2026-08-18 23:04: Train Epoch 5: 240/820 Loss: 0.298252
2026-08-18 23:04: Train Epoch 5: 260/820 Loss: 0.308591
2026-08-18 23:04: Train Epoch 5: 280/820 Loss: 0.313071
2026-08-18 23:04: Train Epoch 5: 300/820 Loss: 0.301851
2026-08-18 23:04: Train Epoch 5: 320/820 Loss: 0.306706
2026-08-18 23:04: Train Epoch 5: 340/820 Loss: 0.303801
2026-08-18 23:04: Train Epoch 5: 360/820 Loss: 0.293234
2026-08-18 23:04: Train Epoch 5: 380/820 Loss: 0.310034
2026-08-18 23:04: Train Epoch 5: 400/820 Loss: 0.312605
2026-08-18 23:04: Train Epoch 5: 420/820 Loss: 0.305255
2026-08-18 23:04: Train Epoch 5: 440/820 Loss: 0.302009
2026-08-18 23:04: Train Epoch 5: 460/820 Loss: 0.301810
2026-08-18 23:04: Train Epoch 5: 480/820 Loss: 0.311833
2026-08-18 23:04: Train Epoch 5: 500/820 Loss: 0.299269
2026-08-18 23:04: Train Epoch 5: 520/820 Loss: 0.309313
2026-08-18 23:04: Train Epoch 5: 540/820 Loss: 0.292144
2026-08-18 23:04: Train Epoch 5: 560/820 Loss: 0.324725
2026-08-18 23:04: Train Epoch 5: 580/820 Loss: 0.302965
2026-08-18 23:04: Train Epoch 5: 600/820 Loss: 0.311157
2026-08-18 23:04: Train Epoch 5: 620/820 Loss: 0.286735
2026-08-18 23:04: Train Epoch 5: 640/820 Loss: 0.303075
2026-08-18 23:04: Train Epoch 5: 660/820 Loss: 0.317455
2026-08-18 23:04: Train Epoch 5: 680/820 Loss: 0.301883
2026-08-18 23:04: Train Epoch 5: 700/820 Loss: 0.275314
2026-08-18 23:04: Train Epoch 5: 720/820 Loss: 0.294739
2026-08-18 23:04: Train Epoch 5: 740/820 Loss: 0.299230
2026-08-18 23:04: Train Epoch 5: 760/820 Loss: 0.298096
2026-08-18 23:05: Train Epoch 5: 780/820 Loss: 0.311920
2026-08-18 23:05: Train Epoch 5: 800/820 Loss: 0.313374
2026-08-18 23:05: **********Train Epoch 5: averaged Loss: 0.305573, tf_ratio: 1.000000
2026-08-18 23:05: **********Val Epoch 5: average Loss: 0.314897
2026-08-18 23:05: *********************************Current best model saved!
2026-08-18 23:05: Train Epoch 6: 0/820 Loss: 0.319842
2026-08-18 23:05: Train Epoch 6: 20/820 Loss: 0.304854
2026-08-18 23:05: Train Epoch 6: 40/820 Loss: 0.300665
2026-08-18 23:05: Train Epoch 6: 60/820 Loss: 0.289510
2026-08-18 23:05: Train Epoch 6: 80/820 Loss: 0.296909
2026-08-18 23:05: Train Epoch 6: 100/820 Loss: 0.302485
2026-08-18 23:05: Train Epoch 6: 120/820 Loss: 0.292840
2026-08-18 23:05: Train Epoch 6: 140/820 Loss: 0.306155
2026-08-18 23:05: Train Epoch 6: 160/820 Loss: 0.296803
2026-08-18 23:05: Train Epoch 6: 180/820 Loss: 0.288765
2026-08-18 23:05: Train Epoch 6: 200/820 Loss: 0.288541
2026-08-18 23:05: Train Epoch 6: 220/820 Loss: 0.294373
2026-08-18 23:05: Train Epoch 6: 240/820 Loss: 0.299383
2026-08-18 23:05: Train Epoch 6: 260/820 Loss: 0.314288
2026-08-18 23:05: Train Epoch 6: 280/820 Loss: 0.290394
2026-08-18 23:05: Train Epoch 6: 300/820 Loss: 0.305644
2026-08-18 23:05: Train Epoch 6: 320/820 Loss: 0.310393
2026-08-18 23:05: Train Epoch 6: 340/820 Loss: 0.290872
2026-08-18 23:05: Train Epoch 6: 360/820 Loss: 0.302423
2026-08-18 23:05: Train Epoch 6: 380/820 Loss: 0.309984
2026-08-18 23:05: Train Epoch 6: 400/820 Loss: 0.310639
2026-08-18 23:05: Train Epoch 6: 420/820 Loss: 0.308913
2026-08-18 23:05: Train Epoch 6: 440/820 Loss: 0.289649
2026-08-18 23:05: Train Epoch 6: 460/820 Loss: 0.296516
2026-08-18 23:05: Train Epoch 6: 480/820 Loss: 0.313411
2026-08-18 23:05: Train Epoch 6: 500/820 Loss: 0.309884
2026-08-18 23:05: Train Epoch 6: 520/820 Loss: 0.294783
2026-08-18 23:05: Train Epoch 6: 540/820 Loss: 0.311311
2026-08-18 23:05: Train Epoch 6: 560/820 Loss: 0.288321
2026-08-18 23:05: Train Epoch 6: 580/820 Loss: 0.299895
2026-08-18 23:05: Train Epoch 6: 600/820 Loss: 0.298980
2026-08-18 23:05: Train Epoch 6: 620/820 Loss: 0.293571
2026-08-18 23:05: Train Epoch 6: 640/820 Loss: 0.315689
2026-08-18 23:05: Train Epoch 6: 660/820 Loss: 0.295444
2026-08-18 23:05: Train Epoch 6: 680/820 Loss: 0.297207
2026-08-18 23:06: Train Epoch 6: 700/820 Loss: 0.303924
2026-08-18 23:06: Train Epoch 6: 720/820 Loss: 0.292950
2026-08-18 23:06: Train Epoch 6: 740/820 Loss: 0.285187
2026-08-18 23:06: Train Epoch 6: 760/820 Loss: 0.301045
2026-08-18 23:06: Train Epoch 6: 780/820 Loss: 0.292234
2026-08-18 23:06: Train Epoch 6: 800/820 Loss: 0.296996
2026-08-18 23:06: **********Train Epoch 6: averaged Loss: 0.298327, tf_ratio: 1.000000
2026-08-18 23:06: **********Val Epoch 6: average Loss: 0.314482
2026-08-18 23:06: *********************************Current best model saved!
2026-08-18 23:06: Train Epoch 7: 0/820 Loss: 0.285796
2026-08-18 23:06: Train Epoch 7: 20/820 Loss: 0.305573
2026-08-18 23:06: Train Epoch 7: 40/820 Loss: 0.295550
2026-08-18 23:06: Train Epoch 7: 60/820 Loss: 0.288833
2026-08-18 23:06: Train Epoch 7: 80/820 Loss: 0.286621
2026-08-18 23:06: Train Epoch 7: 100/820 Loss: 0.285862
2026-08-18 23:06: Train Epoch 7: 120/820 Loss: 0.305834
2026-08-18 23:06: Train Epoch 7: 140/820 Loss: 0.293138
2026-08-18 23:06: Train Epoch 7: 160/820 Loss: 0.291177
2026-08-18 23:06: Train Epoch 7: 180/820 Loss: 0.307824
2026-08-18 23:06: Train Epoch 7: 200/820 Loss: 0.280238
2026-08-18 23:06: Train Epoch 7: 220/820 Loss: 0.287804
2026-08-18 23:06: Train Epoch 7: 240/820 Loss: 0.281755
2026-08-18 23:06: Train Epoch 7: 260/820 Loss: 0.293091
2026-08-18 23:06: Train Epoch 7: 280/820 Loss: 0.277774
2026-08-18 23:06: Train Epoch 7: 300/820 Loss: 0.299347
2026-08-18 23:06: Train Epoch 7: 320/820 Loss: 0.274991
2026-08-18 23:06: Train Epoch 7: 340/820 Loss: 0.286275
2026-08-18 23:06: Train Epoch 7: 360/820 Loss: 0.277151
2026-08-18 23:06: Train Epoch 7: 380/820 Loss: 0.282629
2026-08-18 23:06: Train Epoch 7: 400/820 Loss: 0.317374
2026-08-18 23:06: Train Epoch 7: 420/820 Loss: 0.292109
2026-08-18 23:06: Train Epoch 7: 440/820 Loss: 0.291879
2026-08-18 23:06: Train Epoch 7: 460/820 Loss: 0.288046
2026-08-18 23:06: Train Epoch 7: 480/820 Loss: 0.297402
2026-08-18 23:06: Train Epoch 7: 500/820 Loss: 0.285021
2026-08-18 23:06: Train Epoch 7: 520/820 Loss: 0.274187
2026-08-18 23:06: Train Epoch 7: 540/820 Loss: 0.280800
2026-08-18 23:06: Train Epoch 7: 560/820 Loss: 0.285086
2026-08-18 23:06: Train Epoch 7: 580/820 Loss: 0.297915
2026-08-18 23:06: Train Epoch 7: 600/820 Loss: 0.285911
2026-08-18 23:07: Train Epoch 7: 620/820 Loss: 0.278195
2026-08-18 23:07: Train Epoch 7: 640/820 Loss: 0.279976
2026-08-18 23:07: Train Epoch 7: 660/820 Loss: 0.293996
2026-08-18 23:07: Train Epoch 7: 680/820 Loss: 0.288177
2026-08-18 23:07: Train Epoch 7: 700/820 Loss: 0.284355
2026-08-18 23:07: Train Epoch 7: 720/820 Loss: 0.293296
2026-08-18 23:07: Train Epoch 7: 740/820 Loss: 0.277215
2026-08-18 23:07: Train Epoch 7: 760/820 Loss: 0.281398
2026-08-18 23:07: Train Epoch 7: 780/820 Loss: 0.297276
2026-08-18 23:07: Train Epoch 7: 800/820 Loss: 0.289056
2026-08-18 23:07: **********Train Epoch 7: averaged Loss: 0.291995, tf_ratio: 1.000000
2026-08-18 23:07: **********Val Epoch 7: average Loss: 0.312566
2026-08-18 23:07: *********************************Current best model saved!
2026-08-18 23:07: Train Epoch 8: 0/820 Loss: 0.274239
2026-08-18 23:07: Train Epoch 8: 20/820 Loss: 0.289991
2026-08-18 23:07: Train Epoch 8: 40/820 Loss: 0.271021
2026-08-18 23:07: Train Epoch 8: 60/820 Loss: 0.276676
2026-08-18 23:07: Train Epoch 8: 80/820 Loss: 0.284537
2026-08-18 23:07: Train Epoch 8: 100/820 Loss: 0.299545
2026-08-18 23:07: Train Epoch 8: 120/820 Loss: 0.282505
2026-08-18 23:07: Train Epoch 8: 140/820 Loss: 0.267050
2026-08-18 23:07: Train Epoch 8: 160/820 Loss: 0.276079
2026-08-18 23:07: Train Epoch 8: 180/820 Loss: 0.297607
2026-08-18 23:07: Train Epoch 8: 200/820 Loss: 0.292823
2026-08-18 23:07: Train Epoch 8: 220/820 Loss: 0.294167
2026-08-18 23:07: Train Epoch 8: 240/820 Loss: 0.293848
2026-08-18 23:07: Train Epoch 8: 260/820 Loss: 0.277014
2026-08-18 23:07: Train Epoch 8: 280/820 Loss: 0.284396
2026-08-18 23:07: Train Epoch 8: 300/820 Loss: 0.275757
2026-08-18 23:07: Train Epoch 8: 320/820 Loss: 0.282250
2026-08-18 23:07: Train Epoch 8: 340/820 Loss: 0.277332
2026-08-18 23:07: Train Epoch 8: 360/820 Loss: 0.288026
2026-08-18 23:07: Train Epoch 8: 380/820 Loss: 0.285938
2026-08-18 23:07: Train Epoch 8: 400/820 Loss: 0.281721
2026-08-18 23:07: Train Epoch 8: 420/820 Loss: 0.275067
2026-08-18 23:07: Train Epoch 8: 440/820 Loss: 0.274802
2026-08-18 23:07: Train Epoch 8: 460/820 Loss: 0.279058
2026-08-18 23:07: Train Epoch 8: 480/820 Loss: 0.282949
2026-08-18 23:07: Train Epoch 8: 500/820 Loss: 0.299871
2026-08-18 23:07: Train Epoch 8: 520/820 Loss: 0.292166
2026-08-18 23:08: Train Epoch 8: 540/820 Loss: 0.280865
2026-08-18 23:08: Train Epoch 8: 560/820 Loss: 0.298242
2026-08-18 23:08: Train Epoch 8: 580/820 Loss: 0.282594
2026-08-18 23:08: Train Epoch 8: 600/820 Loss: 0.301857
2026-08-18 23:08: Train Epoch 8: 620/820 Loss: 0.301624
2026-08-18 23:08: Train Epoch 8: 640/820 Loss: 0.284122
2026-08-18 23:08: Train Epoch 8: 660/820 Loss: 0.286307
2026-08-18 23:08: Train Epoch 8: 680/820 Loss: 0.282069
2026-08-18 23:08: Train Epoch 8: 700/820 Loss: 0.268975
2026-08-18 23:08: Train Epoch 8: 720/820 Loss: 0.297691
2026-08-18 23:08: Train Epoch 8: 740/820 Loss: 0.267305
2026-08-18 23:08: Train Epoch 8: 760/820 Loss: 0.289978
2026-08-18 23:08: Train Epoch 8: 780/820 Loss: 0.281658
2026-08-18 23:08: Train Epoch 8: 800/820 Loss: 0.285432
2026-08-18 23:08: **********Train Epoch 8: averaged Loss: 0.285449, tf_ratio: 1.000000
2026-08-18 23:08: **********Val Epoch 8: average Loss: 0.316271
2026-08-18 23:08: Train Epoch 9: 0/820 Loss: 0.277663
2026-08-18 23:08: Train Epoch 9: 20/820 Loss: 0.286353
2026-08-18 23:08: Train Epoch 9: 40/820 Loss: 0.274308
2026-08-18 23:08: Train Epoch 9: 60/820 Loss: 0.275902
2026-08-18 23:08: Train Epoch 9: 80/820 Loss: 0.291693
2026-08-18 23:08: Train Epoch 9: 100/820 Loss: 0.283157
2026-08-18 23:08: Train Epoch 9: 120/820 Loss: 0.276418
2026-08-18 23:08: Train Epoch 9: 140/820 Loss: 0.274261
2026-08-18 23:08: Train Epoch 9: 160/820 Loss: 0.275073
2026-08-18 23:08: Train Epoch 9: 180/820 Loss: 0.282721
2026-08-18 23:08: Train Epoch 9: 200/820 Loss: 0.269931
2026-08-18 23:08: Train Epoch 9: 220/820 Loss: 0.285026
2026-08-18 23:08: Train Epoch 9: 240/820 Loss: 0.269587
2026-08-18 23:08: Train Epoch 9: 260/820 Loss: 0.273140
2026-08-18 23:08: Train Epoch 9: 280/820 Loss: 0.279690
2026-08-18 23:08: Train Epoch 9: 300/820 Loss: 0.294944
2026-08-18 23:08: Train Epoch 9: 320/820 Loss: 0.273167
2026-08-18 23:08: Train Epoch 9: 340/820 Loss: 0.282410
2026-08-18 23:08: Train Epoch 9: 360/820 Loss: 0.277969
2026-08-18 23:08: Train Epoch 9: 380/820 Loss: 0.285542
2026-08-18 23:08: Train Epoch 9: 400/820 Loss: 0.263237
2026-08-18 23:08: Train Epoch 9: 420/820 Loss: 0.276370
2026-08-18 23:08: Train Epoch 9: 440/820 Loss: 0.279892
2026-08-18 23:09: Train Epoch 9: 460/820 Loss: 0.275615
2026-08-18 23:09: Train Epoch 9: 480/820 Loss: 0.282724
2026-08-18 23:09: Train Epoch 9: 500/820 Loss: 0.288497
2026-08-18 23:09: Train Epoch 9: 520/820 Loss: 0.263707
2026-08-18 23:09: Train Epoch 9: 540/820 Loss: 0.274656
2026-08-18 23:09: Train Epoch 9: 560/820 Loss: 0.279169
2026-08-18 23:09: Train Epoch 9: 580/820 Loss: 0.291280
2026-08-18 23:09: Train Epoch 9: 600/820 Loss: 0.277086
2026-08-18 23:09: Train Epoch 9: 620/820 Loss: 0.284648
2026-08-18 23:09: Train Epoch 9: 640/820 Loss: 0.271806
2026-08-18 23:09: Train Epoch 9: 660/820 Loss: 0.265553
2026-08-18 23:09: Train Epoch 9: 680/820 Loss: 0.291931
2026-08-18 23:09: Train Epoch 9: 700/820 Loss: 0.280373
2026-08-18 23:09: Train Epoch 9: 720/820 Loss: 0.264991
2026-08-18 23:09: Train Epoch 9: 740/820 Loss: 0.287155
2026-08-18 23:09: Train Epoch 9: 760/820 Loss: 0.280975
2026-08-18 23:09: Train Epoch 9: 780/820 Loss: 0.267826
2026-08-18 23:09: Train Epoch 9: 800/820 Loss: 0.275232
2026-08-18 23:09: **********Train Epoch 9: averaged Loss: 0.279188, tf_ratio: 1.000000
2026-08-18 23:09: **********Val Epoch 9: average Loss: 0.314991
2026-08-18 23:09: Train Epoch 10: 0/820 Loss: 0.274855
