2026-08-17 22:48: Experiment log path in: /scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/model/experiments/SAWS/trial8_20260817224838
2026-08-17 22:59: **********Train Epoch 4: averaged Loss: 0.267933, tf_ratio: 1.000000
2026-08-17 22:59: **********Val Epoch 4: average Loss: 0.321542
2026-08-17 22:59: Train Epoch 5: 0/410 Loss: 0.253189
2026-08-17 22:59: Train Epoch 5: 20/410 Loss: 0.244433
2026-08-17 22:59: Train Epoch 5: 40/410 Loss: 0.243483
2026-08-17 23:00: Train Epoch 5: 60/410 Loss: 0.239955
2026-08-17 23:00: Train Epoch 5: 80/410 Loss: 0.244394
2026-08-17 23:00: Train Epoch 5: 100/410 Loss: 0.250266
2026-08-17 23:00: Train Epoch 5: 120/410 Loss: 0.237697
2026-08-17 23:00: Train Epoch 5: 140/410 Loss: 0.235915
2026-08-17 23:00: Train Epoch 5: 160/410 Loss: 0.243664
2026-08-17 23:00: Train Epoch 5: 180/410 Loss: 0.237981
2026-08-17 23:00: Train Epoch 5: 200/410 Loss: 0.241343
2026-08-17 23:01: Train Epoch 5: 220/410 Loss: 0.238182
2026-08-17 23:01: Train Epoch 5: 240/410 Loss: 0.237608
2026-08-17 23:01: Train Epoch 5: 260/410 Loss: 0.244131
2026-08-17 23:01: Train Epoch 5: 280/410 Loss: 0.242446
2026-08-17 23:01: Train Epoch 5: 300/410 Loss: 0.231874
2026-08-17 23:01: Train Epoch 5: 320/410 Loss: 0.238733
2026-08-17 23:01: Train Epoch 5: 340/410 Loss: 0.231897
2026-08-17 23:01: Train Epoch 5: 360/410 Loss: 0.236684
2026-08-17 23:02: Train Epoch 5: 380/410 Loss: 0.228257
2026-08-17 23:02: Train Epoch 5: 400/410 Loss: 0.232490
2026-08-17 23:02: **********Train Epoch 5: averaged Loss: 0.240279, tf_ratio: 1.000000
2026-08-17 23:02: **********Val Epoch 5: average Loss: 0.325759
2026-08-17 23:02: Train Epoch 6: 0/410 Loss: 0.232566
2026-08-17 23:02: Train Epoch 6: 20/410 Loss: 0.227046
2026-08-17 23:02: Train Epoch 6: 40/410 Loss: 0.220630
2026-08-17 23:02: Train Epoch 6: 60/410 Loss: 0.230082
2026-08-17 23:02: Train Epoch 6: 80/410 Loss: 0.218792
2026-08-17 23:03: Train Epoch 6: 100/410 Loss: 0.217471
2026-08-17 23:03: Train Epoch 6: 120/410 Loss: 0.228390
2026-08-17 23:03: Train Epoch 6: 140/410 Loss: 0.223694
2026-08-17 23:03: Train Epoch 6: 160/410 Loss: 0.223482
2026-08-17 23:03: Train Epoch 6: 180/410 Loss: 0.228133
2026-08-17 23:03: Train Epoch 6: 200/410 Loss: 0.226396
2026-08-17 23:03: Train Epoch 6: 220/410 Loss: 0.219909
2026-08-17 23:03: Train Epoch 6: 240/410 Loss: 0.221914
2026-08-17 23:04: Train Epoch 6: 260/410 Loss: 0.219755
2026-08-17 23:04: Train Epoch 6: 280/410 Loss: 0.221602
2026-08-17 23:04: Train Epoch 6: 300/410 Loss: 0.214389
2026-08-17 23:04: Train Epoch 6: 320/410 Loss: 0.216700
2026-08-17 23:04: Train Epoch 6: 340/410 Loss: 0.220392
2026-08-17 23:04: Train Epoch 6: 360/410 Loss: 0.211440
2026-08-17 23:04: Train Epoch 6: 380/410 Loss: 0.218227
2026-08-17 23:04: Train Epoch 6: 400/410 Loss: 0.214664
2026-08-17 23:04: **********Train Epoch 6: averaged Loss: 0.220188, tf_ratio: 1.000000
2026-08-17 23:05: **********Val Epoch 6: average Loss: 0.327217
2026-08-17 23:05: Train Epoch 7: 0/410 Loss: 0.211990
2026-08-17 23:05: Train Epoch 7: 20/410 Loss: 0.204374
2026-08-17 23:05: Train Epoch 7: 40/410 Loss: 0.209754
2026-08-17 23:05: Train Epoch 7: 60/410 Loss: 0.211221
2026-08-17 23:05: Train Epoch 7: 80/410 Loss: 0.209549
2026-08-17 23:05: Train Epoch 7: 100/410 Loss: 0.207550
2026-08-17 23:05: Train Epoch 7: 120/410 Loss: 0.208624
2026-08-17 23:06: Train Epoch 7: 140/410 Loss: 0.210258
2026-08-17 23:06: Train Epoch 7: 160/410 Loss: 0.208133
2026-08-17 23:06: Train Epoch 7: 180/410 Loss: 0.207031
2026-08-17 23:06: Train Epoch 7: 200/410 Loss: 0.204643
2026-08-17 23:06: Train Epoch 7: 220/410 Loss: 0.210258
2026-08-17 23:06: Train Epoch 7: 240/410 Loss: 0.202844
2026-08-17 23:06: Train Epoch 7: 260/410 Loss: 0.201567
2026-08-17 23:06: Train Epoch 7: 280/410 Loss: 0.204588
2026-08-17 23:07: Train Epoch 7: 300/410 Loss: 0.206562
2026-08-17 23:07: Train Epoch 7: 320/410 Loss: 0.200268
2026-08-17 23:07: Train Epoch 7: 340/410 Loss: 0.202689
2026-08-17 23:07: Train Epoch 7: 360/410 Loss: 0.200350
2026-08-17 23:07: Train Epoch 7: 380/410 Loss: 0.198827
2026-08-17 23:07: Train Epoch 7: 400/410 Loss: 0.202722
2026-08-17 23:07: **********Train Epoch 7: averaged Loss: 0.205563, tf_ratio: 1.000000
2026-08-17 23:07: **********Val Epoch 7: average Loss: 0.333076
2026-08-17 23:07: Train Epoch 8: 0/410 Loss: 0.207898
2026-08-17 23:08: Train Epoch 8: 20/410 Loss: 0.193086
2026-08-17 23:08: Train Epoch 8: 40/410 Loss: 0.196446
2026-08-17 23:08: Train Epoch 8: 60/410 Loss: 0.200934
2026-08-17 23:08: Train Epoch 8: 80/410 Loss: 0.194633
2026-08-17 23:08: Train Epoch 8: 100/410 Loss: 0.203293
2026-08-17 23:08: Train Epoch 8: 120/410 Loss: 0.196374
2026-08-17 23:08: Train Epoch 8: 140/410 Loss: 0.194072
2026-08-17 23:08: Train Epoch 8: 160/410 Loss: 0.194392
2026-08-17 23:09: Train Epoch 8: 180/410 Loss: 0.199121
2026-08-17 23:09: Train Epoch 8: 200/410 Loss: 0.193045
2026-08-17 23:09: Train Epoch 8: 220/410 Loss: 0.191567
2026-08-17 23:09: Train Epoch 8: 240/410 Loss: 0.194444
2026-08-17 23:09: Train Epoch 8: 260/410 Loss: 0.195883
2026-08-17 23:09: Train Epoch 8: 280/410 Loss: 0.190971
2026-08-17 23:09: Train Epoch 8: 300/410 Loss: 0.192813
2026-08-17 23:09: Train Epoch 8: 320/410 Loss: 0.188649
2026-08-17 23:10: Train Epoch 8: 340/410 Loss: 0.186922
2026-08-17 23:10: Train Epoch 8: 360/410 Loss: 0.188405
2026-08-17 23:10: Train Epoch 8: 380/410 Loss: 0.187780
2026-08-17 23:10: Train Epoch 8: 400/410 Loss: 0.193617
2026-08-17 23:10: **********Train Epoch 8: averaged Loss: 0.193948, tf_ratio: 1.000000
2026-08-17 23:10: **********Val Epoch 8: average Loss: 0.333081
2026-08-17 23:10: Train Epoch 9: 0/410 Loss: 0.187952
2026-08-17 23:10: Train Epoch 9: 20/410 Loss: 0.188480
2026-08-17 23:11: Train Epoch 9: 40/410 Loss: 0.190868
2026-08-17 23:11: Train Epoch 9: 60/410 Loss: 0.188063
2026-08-17 23:11: Train Epoch 9: 80/410 Loss: 0.187945
2026-08-17 23:11: Train Epoch 9: 100/410 Loss: 0.189158
2026-08-17 23:11: Train Epoch 9: 120/410 Loss: 0.190921
2026-08-17 23:11: Train Epoch 9: 140/410 Loss: 0.185758
2026-08-17 23:11: Train Epoch 9: 160/410 Loss: 0.189228
2026-08-17 23:11: Train Epoch 9: 180/410 Loss: 0.183619
2026-08-17 23:12: Train Epoch 9: 200/410 Loss: 0.184001
2026-08-17 23:12: Train Epoch 9: 220/410 Loss: 0.184314
2026-08-17 23:12: Train Epoch 9: 240/410 Loss: 0.185824
2026-08-17 23:12: Train Epoch 9: 260/410 Loss: 0.181460
2026-08-17 23:12: Train Epoch 9: 280/410 Loss: 0.185568
2026-08-17 23:12: Train Epoch 9: 300/410 Loss: 0.183255
2026-08-17 23:12: Train Epoch 9: 320/410 Loss: 0.184164
2026-08-17 23:12: Train Epoch 9: 340/410 Loss: 0.183800
2026-08-17 23:12: Train Epoch 9: 360/410 Loss: 0.181444
2026-08-17 23:13: Train Epoch 9: 380/410 Loss: 0.182582
2026-08-17 23:13: Train Epoch 9: 400/410 Loss: 0.180458
2026-08-17 23:13: **********Train Epoch 9: averaged Loss: 0.184994, tf_ratio: 1.000000
2026-08-17 23:13: **********Val Epoch 9: average Loss: 0.336797
2026-08-17 23:13: Train Epoch 10: 0/410 Loss: 0.178887
2026-08-17 23:13: Train Epoch 10: 20/410 Loss: 0.175140
2026-08-17 23:13: Train Epoch 10: 40/410 Loss: 0.179939
2026-08-17 23:13: Train Epoch 10: 60/410 Loss: 0.175712
2026-08-17 23:14: Train Epoch 10: 80/410 Loss: 0.181033
2026-08-17 23:14: Train Epoch 10: 100/410 Loss: 0.175003
2026-08-17 23:14: Train Epoch 10: 120/410 Loss: 0.180589
2026-08-17 23:14: Train Epoch 10: 140/410 Loss: 0.178778
2026-08-17 23:14: Train Epoch 10: 160/410 Loss: 0.175712
2026-08-17 23:14: Train Epoch 10: 180/410 Loss: 0.179627
2026-08-17 23:14: Train Epoch 10: 200/410 Loss: 0.180345
2026-08-17 23:14: Train Epoch 10: 220/410 Loss: 0.180176
2026-08-17 23:15: Train Epoch 10: 240/410 Loss: 0.175685
2026-08-17 23:15: Train Epoch 10: 260/410 Loss: 0.170824
2026-08-17 23:15: Train Epoch 10: 280/410 Loss: 0.170538
2026-08-17 23:15: Train Epoch 10: 300/410 Loss: 0.175745
2026-08-17 23:15: Train Epoch 10: 320/410 Loss: 0.176861
2026-08-17 23:15: Train Epoch 10: 340/410 Loss: 0.174605
2026-08-17 23:15: Train Epoch 10: 360/410 Loss: 0.177505
2026-08-17 23:15: Train Epoch 10: 380/410 Loss: 0.171103
2026-08-17 23:16: Train Epoch 10: 400/410 Loss: 0.173896
2026-08-17 23:16: **********Train Epoch 10: averaged Loss: 0.176963, tf_ratio: 1.000000
2026-08-17 23:16: **********Val Epoch 10: average Loss: 0.335560
2026-08-17 23:16: Train Epoch 11: 0/410 Loss: 0.170510
2026-08-17 23:16: Train Epoch 11: 20/410 Loss: 0.174048
2026-08-17 23:16: Train Epoch 11: 40/410 Loss: 0.171257
2026-08-17 23:16: Train Epoch 11: 60/410 Loss: 0.173222
2026-08-17 23:16: Train Epoch 11: 80/410 Loss: 0.174975
2026-08-17 23:16: Train Epoch 11: 100/410 Loss: 0.170044
2026-08-17 23:17: Train Epoch 11: 120/410 Loss: 0.171763
2026-08-17 23:17: Train Epoch 11: 140/410 Loss: 0.167194
2026-08-17 23:17: Train Epoch 11: 160/410 Loss: 0.173736
2026-08-17 23:17: Train Epoch 11: 180/410 Loss: 0.167818
2026-08-17 23:17: Train Epoch 11: 200/410 Loss: 0.167860
2026-08-17 23:17: Train Epoch 11: 220/410 Loss: 0.168447
2026-08-17 23:17: Train Epoch 11: 240/410 Loss: 0.171326
2026-08-17 23:17: Train Epoch 11: 260/410 Loss: 0.169990
2026-08-17 23:18: Train Epoch 11: 280/410 Loss: 0.171226
2026-08-17 23:18: Train Epoch 11: 300/410 Loss: 0.169348
2026-08-17 23:18: Train Epoch 11: 320/410 Loss: 0.165914
2026-08-17 23:18: Train Epoch 11: 340/410 Loss: 0.164684
2026-08-17 23:18: Train Epoch 11: 360/410 Loss: 0.168166
2026-08-17 23:18: Train Epoch 11: 380/410 Loss: 0.169677
2026-08-17 23:18: Train Epoch 11: 400/410 Loss: 0.167720
2026-08-17 23:18: **********Train Epoch 11: averaged Loss: 0.170117, tf_ratio: 1.000000
2026-08-17 23:19: **********Val Epoch 11: average Loss: 0.337041
2026-08-17 23:19: Train Epoch 12: 0/410 Loss: 0.168309
2026-08-17 23:19: Train Epoch 12: 20/410 Loss: 0.161725
2026-08-17 23:19: Train Epoch 12: 40/410 Loss: 0.164002
2026-08-17 23:19: Train Epoch 12: 60/410 Loss: 0.167282
2026-08-17 23:19: Train Epoch 12: 80/410 Loss: 0.165629
2026-08-17 23:19: Train Epoch 12: 100/410 Loss: 0.167397
2026-08-17 23:19: Train Epoch 12: 120/410 Loss: 0.163515
2026-08-17 23:20: Train Epoch 12: 140/410 Loss: 0.164388
2026-08-17 23:20: Train Epoch 12: 160/410 Loss: 0.167749
2026-08-17 23:20: Train Epoch 12: 180/410 Loss: 0.161394
2026-08-17 23:20: Train Epoch 12: 200/410 Loss: 0.164744
2026-08-17 23:20: Train Epoch 12: 220/410 Loss: 0.169395
2026-08-17 23:20: Train Epoch 12: 240/410 Loss: 0.168036
2026-08-17 23:20: Train Epoch 12: 260/410 Loss: 0.165194
2026-08-17 23:20: Train Epoch 12: 280/410 Loss: 0.164557
2026-08-17 23:20: Train Epoch 12: 300/410 Loss: 0.163557
2026-08-17 23:21: Train Epoch 12: 320/410 Loss: 0.162557
2026-08-17 23:21: Train Epoch 12: 340/410 Loss: 0.159251
2026-08-17 23:21: Train Epoch 12: 360/410 Loss: 0.165417
2026-08-17 23:21: Train Epoch 12: 380/410 Loss: 0.166280
2026-08-17 23:21: Train Epoch 12: 400/410 Loss: 0.160922
2026-08-17 23:21: **********Train Epoch 12: averaged Loss: 0.164771, tf_ratio: 1.000000
2026-08-17 23:21: **********Val Epoch 12: average Loss: 0.340723
2026-08-17 23:21: Train Epoch 13: 0/410 Loss: 0.159614
2026-08-17 23:22: Train Epoch 13: 20/410 Loss: 0.163085
2026-08-17 23:22: Train Epoch 13: 40/410 Loss: 0.158552
2026-08-17 23:22: Train Epoch 13: 60/410 Loss: 0.161586
2026-08-17 23:22: Train Epoch 13: 80/410 Loss: 0.161010
2026-08-17 23:22: Train Epoch 13: 100/410 Loss: 0.160053
2026-08-17 23:22: Train Epoch 13: 120/410 Loss: 0.159904
2026-08-17 23:22: Train Epoch 13: 140/410 Loss: 0.158851
2026-08-17 23:22: Train Epoch 13: 160/410 Loss: 0.158615
2026-08-17 23:23: Train Epoch 13: 180/410 Loss: 0.162225
2026-08-17 23:23: Train Epoch 13: 200/410 Loss: 0.163872
2026-08-17 23:23: Train Epoch 13: 220/410 Loss: 0.158725
2026-08-17 23:23: Train Epoch 13: 240/410 Loss: 0.161432
2026-08-17 23:23: Train Epoch 13: 260/410 Loss: 0.157756
2026-08-17 23:23: Train Epoch 13: 280/410 Loss: 0.163224
2026-08-17 23:23: Train Epoch 13: 300/410 Loss: 0.161129
2026-08-17 23:23: Train Epoch 13: 320/410 Loss: 0.161621
2026-08-17 23:24: Train Epoch 13: 340/410 Loss: 0.162605
2026-08-17 23:24: Train Epoch 13: 360/410 Loss: 0.159083
2026-08-17 23:24: Train Epoch 13: 380/410 Loss: 0.158027
2026-08-17 23:24: Train Epoch 13: 400/410 Loss: 0.156076
2026-08-17 23:24: **********Train Epoch 13: averaged Loss: 0.159876, tf_ratio: 1.000000
2026-08-17 23:24: **********Val Epoch 13: average Loss: 0.339718
2026-08-17 23:24: Train Epoch 14: 0/410 Loss: 0.155382
2026-08-17 23:24: Train Epoch 14: 20/410 Loss: 0.154348
2026-08-17 23:24: Train Epoch 14: 40/410 Loss: 0.155170
2026-08-17 23:25: Train Epoch 14: 60/410 Loss: 0.157121
2026-08-17 23:25: Train Epoch 14: 80/410 Loss: 0.153785
2026-08-17 23:25: Train Epoch 14: 100/410 Loss: 0.154611
2026-08-17 23:25: Train Epoch 14: 120/410 Loss: 0.156520
2026-08-17 23:25: Train Epoch 14: 140/410 Loss: 0.150395
2026-08-17 23:25: Train Epoch 14: 160/410 Loss: 0.153531
2026-08-17 23:25: Train Epoch 14: 180/410 Loss: 0.153789
2026-08-17 23:25: Train Epoch 14: 200/410 Loss: 0.155346
2026-08-17 23:26: Train Epoch 14: 220/410 Loss: 0.156003
2026-08-17 23:26: Train Epoch 14: 240/410 Loss: 0.156551
2026-08-17 23:26: Train Epoch 14: 260/410 Loss: 0.155872
2026-08-17 23:26: Train Epoch 14: 280/410 Loss: 0.153793
2026-08-17 23:26: Train Epoch 14: 300/410 Loss: 0.155208
2026-08-17 23:26: Train Epoch 14: 320/410 Loss: 0.156381
2026-08-17 23:26: Train Epoch 14: 340/410 Loss: 0.157098
2026-08-17 23:26: Train Epoch 14: 360/410 Loss: 0.154127
2026-08-17 23:27: Train Epoch 14: 380/410 Loss: 0.152843
2026-08-17 23:27: Train Epoch 14: 400/410 Loss: 0.152231
2026-08-17 23:27: **********Train Epoch 14: averaged Loss: 0.155127, tf_ratio: 1.000000
2026-08-17 23:27: **********Val Epoch 14: average Loss: 0.338906
2026-08-17 23:27: Train Epoch 15: 0/410 Loss: 0.150242
2026-08-17 23:27: Train Epoch 15: 20/410 Loss: 0.154725
2026-08-17 23:27: Train Epoch 15: 40/410 Loss: 0.155267
2026-08-17 23:27: Train Epoch 15: 60/410 Loss: 0.151109
2026-08-17 23:28: Train Epoch 15: 80/410 Loss: 0.154798
2026-08-17 23:28: Train Epoch 15: 100/410 Loss: 0.152856
2026-08-17 23:28: Train Epoch 15: 120/410 Loss: 0.151394
2026-08-17 23:28: Train Epoch 15: 140/410 Loss: 0.156845
2026-08-17 23:28: Train Epoch 15: 160/410 Loss: 0.152914
2026-08-17 23:28: Train Epoch 15: 180/410 Loss: 0.153194
2026-08-17 23:28: Train Epoch 15: 200/410 Loss: 0.154434
2026-08-17 23:28: Train Epoch 15: 220/410 Loss: 0.151707
2026-08-17 23:29: Train Epoch 15: 240/410 Loss: 0.153719
2026-08-17 23:29: Train Epoch 15: 260/410 Loss: 0.150555
2026-08-17 23:29: Train Epoch 15: 280/410 Loss: 0.149607
2026-08-17 23:29: Train Epoch 15: 300/410 Loss: 0.152268
2026-08-17 23:29: Train Epoch 15: 320/410 Loss: 0.150423
2026-08-17 23:29: Train Epoch 15: 340/410 Loss: 0.152321
2026-08-17 23:29: Train Epoch 15: 360/410 Loss: 0.152180
2026-08-17 23:29: Train Epoch 15: 380/410 Loss: 0.149693
2026-08-17 23:30: Train Epoch 15: 400/410 Loss: 0.148315
2026-08-17 23:30: **********Train Epoch 15: averaged Loss: 0.151825, tf_ratio: 1.000000
2026-08-17 23:30: **********Val Epoch 15: average Loss: 0.339932
2026-08-17 23:30: Train Epoch 16: 0/410 Loss: 0.147843
2026-08-17 23:30: Train Epoch 16: 20/410 Loss: 0.149775
2026-08-17 23:30: Train Epoch 16: 40/410 Loss: 0.149834
2026-08-17 23:30: Train Epoch 16: 60/410 Loss: 0.150331
2026-08-17 23:30: Train Epoch 16: 80/410 Loss: 0.148632
2026-08-17 23:30: Train Epoch 16: 100/410 Loss: 0.150903
2026-08-17 23:31: Train Epoch 16: 120/410 Loss: 0.147925
2026-08-17 23:31: Train Epoch 16: 140/410 Loss: 0.151343
2026-08-17 23:31: Train Epoch 16: 160/410 Loss: 0.147415
2026-08-17 23:31: Train Epoch 16: 180/410 Loss: 0.146503
2026-08-17 23:31: Train Epoch 16: 200/410 Loss: 0.149042
2026-08-17 23:31: Train Epoch 16: 220/410 Loss: 0.146905
2026-08-17 23:31: Train Epoch 16: 240/410 Loss: 0.144073
2026-08-17 23:31: Train Epoch 16: 260/410 Loss: 0.144670
2026-08-17 23:32: Train Epoch 16: 280/410 Loss: 0.148477
2026-08-17 23:32: Train Epoch 16: 300/410 Loss: 0.148712
2026-08-17 23:32: Train Epoch 16: 320/410 Loss: 0.147473
2026-08-17 23:32: Train Epoch 16: 340/410 Loss: 0.148266
2026-08-17 23:32: Train Epoch 16: 360/410 Loss: 0.150007
2026-08-17 23:32: Train Epoch 16: 380/410 Loss: 0.148052
2026-08-17 23:32: Train Epoch 16: 400/410 Loss: 0.146426
2026-08-17 23:32: **********Train Epoch 16: averaged Loss: 0.147974, tf_ratio: 1.000000
2026-08-17 23:33: **********Val Epoch 16: average Loss: 0.339977
2026-08-17 23:33: Train Epoch 17: 0/410 Loss: 0.147038
2026-08-17 23:33: Train Epoch 17: 20/410 Loss: 0.144664
2026-08-17 23:33: Train Epoch 17: 40/410 Loss: 0.145406
2026-08-17 23:33: Train Epoch 17: 60/410 Loss: 0.149501
2026-08-17 23:33: Train Epoch 17: 80/410 Loss: 0.145973
2026-08-17 23:33: Train Epoch 17: 100/410 Loss: 0.144985
2026-08-17 23:33: Train Epoch 17: 120/410 Loss: 0.145543
2026-08-17 23:33: Train Epoch 17: 140/410 Loss: 0.143498
2026-08-17 23:34: Train Epoch 17: 160/410 Loss: 0.144546
2026-08-17 23:34: Train Epoch 17: 180/410 Loss: 0.142432
2026-08-17 23:34: Train Epoch 17: 200/410 Loss: 0.146967
2026-08-17 23:34: Train Epoch 17: 220/410 Loss: 0.143712
2026-08-17 23:34: Train Epoch 17: 240/410 Loss: 0.144858
2026-08-17 23:34: Train Epoch 17: 260/410 Loss: 0.146838
2026-08-17 23:34: Train Epoch 17: 280/410 Loss: 0.143518
2026-08-17 23:34: Train Epoch 17: 300/410 Loss: 0.142942
2026-08-17 23:35: Train Epoch 17: 320/410 Loss: 0.146542
2026-08-17 23:35: Train Epoch 17: 340/410 Loss: 0.142743
2026-08-17 23:35: Train Epoch 17: 360/410 Loss: 0.144313
2026-08-17 23:35: Train Epoch 17: 380/410 Loss: 0.145492
2026-08-17 23:35: Train Epoch 17: 400/410 Loss: 0.144181
