2026-08-17 01:54: Experiment log path in: /scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/model/experiments/SAWS/trial23_20260817015444
2026-08-17 02:01: Train Epoch 4: 120/821 Loss: 2.027396
2026-08-17 02:01: Train Epoch 4: 140/821 Loss: 2.063677
2026-08-17 02:01: Train Epoch 4: 160/821 Loss: 1.954720
2026-08-17 02:01: Train Epoch 4: 180/821 Loss: 1.904224
2026-08-17 02:01: Train Epoch 4: 200/821 Loss: 2.026549
2026-08-17 02:01: Train Epoch 4: 220/821 Loss: 1.994045
2026-08-17 02:01: Train Epoch 4: 240/821 Loss: 1.986897
2026-08-17 02:01: Train Epoch 4: 260/821 Loss: 2.128379
2026-08-17 02:01: Train Epoch 4: 280/821 Loss: 2.108177
2026-08-17 02:01: Train Epoch 4: 300/821 Loss: 2.151639
2026-08-17 02:01: Train Epoch 4: 320/821 Loss: 1.950486
2026-08-17 02:01: Train Epoch 4: 340/821 Loss: 1.903609
2026-08-17 02:01: Train Epoch 4: 360/821 Loss: 2.147088
2026-08-17 02:01: Train Epoch 4: 380/821 Loss: 1.966308
2026-08-17 02:01: Train Epoch 4: 400/821 Loss: 2.048007
2026-08-17 02:01: Train Epoch 4: 420/821 Loss: 1.974801
2026-08-17 02:02: Train Epoch 4: 440/821 Loss: 1.997557
2026-08-17 02:02: Train Epoch 4: 460/821 Loss: 2.095417
2026-08-17 02:02: Train Epoch 4: 480/821 Loss: 1.909983
2026-08-17 02:02: Train Epoch 4: 500/821 Loss: 1.982409
2026-08-17 02:02: Train Epoch 4: 520/821 Loss: 1.907924
2026-08-17 02:02: Train Epoch 4: 540/821 Loss: 2.040402
2026-08-17 02:02: Train Epoch 4: 560/821 Loss: 1.892479
2026-08-17 02:02: Train Epoch 4: 580/821 Loss: 2.101417
2026-08-17 02:02: Train Epoch 4: 600/821 Loss: 1.953906
2026-08-17 02:02: Train Epoch 4: 620/821 Loss: 2.063857
2026-08-17 02:02: Train Epoch 4: 640/821 Loss: 1.981202
2026-08-17 02:02: Train Epoch 4: 660/821 Loss: 2.037923
2026-08-17 02:02: Train Epoch 4: 680/821 Loss: 1.968394
2026-08-17 02:02: Train Epoch 4: 700/821 Loss: 1.995620
2026-08-17 02:02: Train Epoch 4: 720/821 Loss: 2.002395
2026-08-17 02:02: Train Epoch 4: 740/821 Loss: 1.970477
2026-08-17 02:02: Train Epoch 4: 760/821 Loss: 1.965735
2026-08-17 02:02: Train Epoch 4: 780/821 Loss: 2.041610
2026-08-17 02:02: Train Epoch 4: 800/821 Loss: 2.045486
2026-08-17 02:02: Train Epoch 4: 820/821 Loss: 1.951558
2026-08-17 02:02: **********Train Epoch 4: averaged Loss: 1.991082, tf_ratio: 1.000000
2026-08-17 02:03: **********Val Epoch 4: average Loss: 1.941390
2026-08-17 02:03: *********************************Current best model saved!
2026-08-17 02:03: Train Epoch 5: 0/821 Loss: 1.882570
2026-08-17 02:03: Train Epoch 5: 20/821 Loss: 1.905008
2026-08-17 02:03: Train Epoch 5: 40/821 Loss: 1.862172
2026-08-17 02:03: Train Epoch 5: 60/821 Loss: 1.893961
2026-08-17 02:03: Train Epoch 5: 80/821 Loss: 1.939092
2026-08-17 02:03: Train Epoch 5: 100/821 Loss: 2.032170
2026-08-17 02:03: Train Epoch 5: 120/821 Loss: 1.821580
2026-08-17 02:03: Train Epoch 5: 140/821 Loss: 1.966813
2026-08-17 02:03: Train Epoch 5: 160/821 Loss: 2.031263
2026-08-17 02:03: Train Epoch 5: 180/821 Loss: 2.011092
2026-08-17 02:03: Train Epoch 5: 200/821 Loss: 1.959943
2026-08-17 02:03: Train Epoch 5: 220/821 Loss: 1.920366
2026-08-17 02:03: Train Epoch 5: 240/821 Loss: 1.919571
2026-08-17 02:03: Train Epoch 5: 260/821 Loss: 1.851995
2026-08-17 02:03: Train Epoch 5: 280/821 Loss: 1.858894
2026-08-17 02:03: Train Epoch 5: 300/821 Loss: 1.863163
2026-08-17 02:03: Train Epoch 5: 320/821 Loss: 1.827840
2026-08-17 02:03: Train Epoch 5: 340/821 Loss: 2.011597
2026-08-17 02:03: Train Epoch 5: 360/821 Loss: 1.960265
2026-08-17 02:03: Train Epoch 5: 380/821 Loss: 1.862858
2026-08-17 02:03: Train Epoch 5: 400/821 Loss: 1.921777
2026-08-17 02:04: Train Epoch 5: 420/821 Loss: 1.924044
2026-08-17 02:04: Train Epoch 5: 440/821 Loss: 1.997348
2026-08-17 02:04: Train Epoch 5: 460/821 Loss: 1.894428
2026-08-17 02:04: Train Epoch 5: 480/821 Loss: 1.844175
2026-08-17 02:04: Train Epoch 5: 500/821 Loss: 1.938403
2026-08-17 02:04: Train Epoch 5: 520/821 Loss: 1.844442
2026-08-17 02:04: Train Epoch 5: 540/821 Loss: 1.882552
2026-08-17 02:04: Train Epoch 5: 560/821 Loss: 1.987799
2026-08-17 02:04: Train Epoch 5: 580/821 Loss: 1.870527
2026-08-17 02:04: Train Epoch 5: 600/821 Loss: 1.994888
2026-08-17 02:04: Train Epoch 5: 620/821 Loss: 1.979405
2026-08-17 02:04: Train Epoch 5: 640/821 Loss: 1.935911
2026-08-17 02:04: Train Epoch 5: 660/821 Loss: 1.826804
2026-08-17 02:04: Train Epoch 5: 680/821 Loss: 1.851639
2026-08-17 02:04: Train Epoch 5: 700/821 Loss: 1.908523
2026-08-17 02:04: Train Epoch 5: 720/821 Loss: 1.923787
2026-08-17 02:04: Train Epoch 5: 740/821 Loss: 1.870552
2026-08-17 02:04: Train Epoch 5: 760/821 Loss: 1.852256
2026-08-17 02:04: Train Epoch 5: 780/821 Loss: 1.902138
2026-08-17 02:04: Train Epoch 5: 800/821 Loss: 1.997004
2026-08-17 02:04: Train Epoch 5: 820/821 Loss: 2.026157
2026-08-17 02:04: **********Train Epoch 5: averaged Loss: 1.938483, tf_ratio: 1.000000
2026-08-17 02:05: **********Val Epoch 5: average Loss: 1.920132
