2026-08-16 08:36: Experiment log path in: /scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/model/experiments/SAWS/trial6_20260816083631
2026-08-16 08:36: Train Epoch 1: 0/820 Loss: 17.976805
2026-08-16 08:36: Train Epoch 1: 20/820 Loss: 16.494940
2026-08-16 08:36: Train Epoch 1: 40/820 Loss: 16.987394
2026-08-16 08:36: Train Epoch 1: 60/820 Loss: 16.239006
2026-08-16 08:36: Train Epoch 1: 80/820 Loss: 14.905117
2026-08-16 08:36: Train Epoch 1: 100/820 Loss: 14.372455
2026-08-16 08:36: Train Epoch 1: 120/820 Loss: 13.422745
2026-08-16 08:36: Train Epoch 1: 140/820 Loss: 14.013690
2026-08-16 08:36: Train Epoch 1: 160/820 Loss: 12.895240
2026-08-16 08:36: Train Epoch 1: 180/820 Loss: 11.582228
2026-08-16 08:37: Train Epoch 1: 200/820 Loss: 11.725897
2026-08-16 08:37: Train Epoch 1: 220/820 Loss: 10.265247
2026-08-16 08:37: Train Epoch 1: 240/820 Loss: 10.765640
2026-08-16 08:37: Train Epoch 1: 260/820 Loss: 9.418751
2026-08-16 08:37: Train Epoch 1: 280/820 Loss: 9.803047
2026-08-16 08:37: Train Epoch 1: 300/820 Loss: 9.585166
2026-08-16 08:37: Train Epoch 1: 320/820 Loss: 9.182058
2026-08-16 08:37: Train Epoch 1: 340/820 Loss: 9.278210
2026-08-16 08:37: Train Epoch 1: 360/820 Loss: 8.217520
2026-08-16 08:37: Train Epoch 1: 380/820 Loss: 7.949504
2026-08-16 08:37: Train Epoch 1: 400/820 Loss: 7.561550
2026-08-16 08:37: Train Epoch 1: 420/820 Loss: 7.468719
2026-08-16 08:37: Train Epoch 1: 440/820 Loss: 7.734321
2026-08-16 08:37: Train Epoch 1: 460/820 Loss: 7.442495
2026-08-16 08:37: Train Epoch 1: 480/820 Loss: 6.782332
2026-08-16 08:37: Train Epoch 1: 500/820 Loss: 6.766170
2026-08-16 08:37: Train Epoch 1: 520/820 Loss: 6.591979
2026-08-16 08:37: Train Epoch 1: 540/820 Loss: 6.837291
2026-08-16 08:37: Train Epoch 1: 560/820 Loss: 6.481843
2026-08-16 08:37: Train Epoch 1: 580/820 Loss: 6.408727
2026-08-16 08:37: Train Epoch 1: 600/820 Loss: 5.802356
2026-08-16 08:37: Train Epoch 1: 620/820 Loss: 5.790756
2026-08-16 08:37: Train Epoch 1: 640/820 Loss: 5.716015
2026-08-16 08:38: Train Epoch 1: 660/820 Loss: 5.729342
2026-08-16 08:38: Train Epoch 1: 680/820 Loss: 5.616038
2026-08-16 08:38: Train Epoch 1: 700/820 Loss: 5.698242
2026-08-16 08:38: Train Epoch 1: 720/820 Loss: 5.606494
2026-08-16 08:38: Train Epoch 1: 740/820 Loss: 5.948104
2026-08-16 08:38: Train Epoch 1: 760/820 Loss: 5.644784
2026-08-16 08:38: Train Epoch 1: 780/820 Loss: 5.416663
2026-08-16 08:38: Train Epoch 1: 800/820 Loss: 5.425203
2026-08-16 08:38: **********Train Epoch 1: averaged Loss: 9.063232, tf_ratio: 1.000000
2026-08-16 08:38: **********Val Epoch 1: average Loss: 5.377401
2026-08-16 08:38: *********************************Current best model saved!
2026-08-16 08:38: Train Epoch 2: 0/820 Loss: 5.525756
2026-08-16 08:38: Train Epoch 2: 20/820 Loss: 5.312914
2026-08-16 08:38: Train Epoch 2: 40/820 Loss: 5.457548
2026-08-16 08:38: Train Epoch 2: 60/820 Loss: 5.482231
2026-08-16 08:38: Train Epoch 2: 80/820 Loss: 5.136190
2026-08-16 08:38: Train Epoch 2: 100/820 Loss: 5.133896
2026-08-16 08:38: Train Epoch 2: 120/820 Loss: 5.211856
2026-08-16 08:38: Train Epoch 2: 140/820 Loss: 5.541691
2026-08-16 08:38: Train Epoch 2: 160/820 Loss: 5.046459
2026-08-16 08:38: Train Epoch 2: 180/820 Loss: 5.358770
2026-08-16 08:39: Train Epoch 2: 200/820 Loss: 5.243031
2026-08-16 08:39: Train Epoch 2: 220/820 Loss: 5.005037
2026-08-16 08:39: Train Epoch 2: 240/820 Loss: 4.955369
2026-08-16 08:39: Train Epoch 2: 260/820 Loss: 4.898136
2026-08-16 08:39: Train Epoch 2: 280/820 Loss: 5.187026
2026-08-16 08:39: Train Epoch 2: 300/820 Loss: 4.973286
2026-08-16 08:39: Train Epoch 2: 320/820 Loss: 5.087465
2026-08-16 08:39: Train Epoch 2: 340/820 Loss: 4.897822
2026-08-16 08:39: Train Epoch 2: 360/820 Loss: 4.943739
2026-08-16 08:39: Train Epoch 2: 380/820 Loss: 4.970367
2026-08-16 08:39: Train Epoch 2: 400/820 Loss: 4.883358
2026-08-16 08:39: Train Epoch 2: 420/820 Loss: 4.438657
2026-08-16 08:39: Train Epoch 2: 440/820 Loss: 4.794484
2026-08-16 08:39: Train Epoch 2: 460/820 Loss: 4.723977
2026-08-16 08:39: Train Epoch 2: 480/820 Loss: 4.677102
2026-08-16 08:39: Train Epoch 2: 500/820 Loss: 4.641353
2026-08-16 08:39: Train Epoch 2: 520/820 Loss: 4.564466
2026-08-16 08:39: Train Epoch 2: 540/820 Loss: 4.701854
2026-08-16 08:39: Train Epoch 2: 560/820 Loss: 4.542278
2026-08-16 08:39: Train Epoch 2: 580/820 Loss: 4.463735
2026-08-16 08:39: Train Epoch 2: 600/820 Loss: 4.518127
2026-08-16 08:39: Train Epoch 2: 620/820 Loss: 4.659612
2026-08-16 08:40: Train Epoch 2: 640/820 Loss: 4.373464
2026-08-16 08:40: Train Epoch 2: 660/820 Loss: 4.251968
2026-08-16 08:40: Train Epoch 2: 680/820 Loss: 4.292086
2026-08-16 08:40: Train Epoch 2: 700/820 Loss: 4.550751
2026-08-16 08:40: Train Epoch 2: 720/820 Loss: 4.511878
2026-08-16 08:40: Train Epoch 2: 740/820 Loss: 4.308655
2026-08-16 08:40: Train Epoch 2: 760/820 Loss: 4.184607
2026-08-16 08:40: Train Epoch 2: 780/820 Loss: 4.208101
2026-08-16 08:40: Train Epoch 2: 800/820 Loss: 4.352431
2026-08-16 08:40: **********Train Epoch 2: averaged Loss: 4.823549, tf_ratio: 1.000000
2026-08-16 08:40: **********Val Epoch 2: average Loss: 4.157843
2026-08-16 08:40: *********************************Current best model saved!
2026-08-16 08:40: Train Epoch 3: 0/820 Loss: 4.527433
2026-08-16 08:40: Train Epoch 3: 20/820 Loss: 4.306051
2026-08-16 08:40: Train Epoch 3: 40/820 Loss: 4.098711
2026-08-16 08:40: Train Epoch 3: 60/820 Loss: 4.159784
2026-08-16 08:40: Train Epoch 3: 80/820 Loss: 4.492697
2026-08-16 08:40: Train Epoch 3: 100/820 Loss: 4.381898
2026-08-16 08:40: Train Epoch 3: 120/820 Loss: 4.031383
2026-08-16 08:40: Train Epoch 3: 140/820 Loss: 3.969391
2026-08-16 08:40: Train Epoch 3: 160/820 Loss: 4.082502
2026-08-16 08:41: Train Epoch 3: 180/820 Loss: 4.184685
2026-08-16 08:41: Train Epoch 3: 200/820 Loss: 4.136151
2026-08-16 08:41: Train Epoch 3: 220/820 Loss: 4.016606
2026-08-16 08:41: Train Epoch 3: 240/820 Loss: 4.181734
2026-08-16 08:41: Train Epoch 3: 260/820 Loss: 4.196371
2026-08-16 08:41: Train Epoch 3: 280/820 Loss: 4.142463
2026-08-16 08:41: Train Epoch 3: 300/820 Loss: 4.138398
2026-08-16 08:41: Train Epoch 3: 320/820 Loss: 4.473295
2026-08-16 08:41: Train Epoch 3: 340/820 Loss: 4.172965
2026-08-16 08:41: Train Epoch 3: 360/820 Loss: 4.307506
2026-08-16 08:41: Train Epoch 3: 380/820 Loss: 4.244835
2026-08-16 08:41: Train Epoch 3: 400/820 Loss: 4.191890
2026-08-16 08:41: Train Epoch 3: 420/820 Loss: 4.205238
2026-08-16 08:41: Train Epoch 3: 440/820 Loss: 4.118526
2026-08-16 08:41: Train Epoch 3: 460/820 Loss: 4.310258
2026-08-16 08:41: Train Epoch 3: 480/820 Loss: 4.231056
2026-08-16 08:41: Train Epoch 3: 500/820 Loss: 4.176013
2026-08-16 08:41: Train Epoch 3: 520/820 Loss: 3.991679
2026-08-16 08:41: Train Epoch 3: 540/820 Loss: 4.132446
2026-08-16 08:41: Train Epoch 3: 560/820 Loss: 3.956995
2026-08-16 08:41: Train Epoch 3: 580/820 Loss: 3.870726
2026-08-16 08:41: Train Epoch 3: 600/820 Loss: 3.997347
2026-08-16 08:42: Train Epoch 3: 620/820 Loss: 4.004838
2026-08-16 08:42: Train Epoch 3: 640/820 Loss: 3.750010
2026-08-16 08:42: Train Epoch 3: 660/820 Loss: 3.880135
2026-08-16 08:42: Train Epoch 3: 680/820 Loss: 3.914644
2026-08-16 08:42: Train Epoch 3: 700/820 Loss: 4.107978
2026-08-16 08:42: Train Epoch 3: 720/820 Loss: 4.014169
2026-08-16 08:42: Train Epoch 3: 740/820 Loss: 3.978081
2026-08-16 08:42: Train Epoch 3: 760/820 Loss: 3.723933
2026-08-16 08:42: Train Epoch 3: 780/820 Loss: 4.133120
2026-08-16 08:42: Train Epoch 3: 800/820 Loss: 4.038027
2026-08-16 08:42: **********Train Epoch 3: averaged Loss: 4.143332, tf_ratio: 1.000000
2026-08-16 08:42: **********Val Epoch 3: average Loss: 3.800437
2026-08-16 08:42: *********************************Current best model saved!
2026-08-16 08:42: Train Epoch 4: 0/820 Loss: 3.908759
2026-08-16 08:42: Train Epoch 4: 20/820 Loss: 3.998726
2026-08-16 08:42: Train Epoch 4: 40/820 Loss: 3.959078
2026-08-16 08:42: Train Epoch 4: 60/820 Loss: 3.707213
2026-08-16 08:42: Train Epoch 4: 80/820 Loss: 3.982130
2026-08-16 08:42: Train Epoch 4: 100/820 Loss: 3.690592
2026-08-16 08:42: Train Epoch 4: 120/820 Loss: 3.740595
2026-08-16 08:42: Train Epoch 4: 140/820 Loss: 3.824389
2026-08-16 08:43: Train Epoch 4: 160/820 Loss: 3.760992
2026-08-16 08:43: Train Epoch 4: 180/820 Loss: 4.025843
2026-08-16 08:43: Train Epoch 4: 200/820 Loss: 3.839130
2026-08-16 08:43: Train Epoch 4: 220/820 Loss: 3.866940
2026-08-16 08:43: Train Epoch 4: 240/820 Loss: 3.651573
2026-08-16 08:43: Train Epoch 4: 260/820 Loss: 3.543510
2026-08-16 08:43: Train Epoch 4: 280/820 Loss: 3.725847
2026-08-16 08:43: Train Epoch 4: 300/820 Loss: 3.735641
2026-08-16 08:43: Train Epoch 4: 320/820 Loss: 3.654962
2026-08-16 08:43: Train Epoch 4: 340/820 Loss: 3.731712
