2026-08-17 00:49: Experiment log path in: /scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/model/experiments/SAWS/trial19_20260817004914
2026-08-17 00:49: Train Epoch 1: 580/821 Loss: 5.387988
2026-08-17 00:49: Train Epoch 1: 600/821 Loss: 5.405141
2026-08-17 00:49: Train Epoch 1: 620/821 Loss: 5.492301
2026-08-17 00:49: Train Epoch 1: 640/821 Loss: 5.639080
2026-08-17 00:49: Train Epoch 1: 660/821 Loss: 5.277805
2026-08-17 00:49: Train Epoch 1: 680/821 Loss: 5.060756
2026-08-17 00:49: Train Epoch 1: 700/821 Loss: 5.145210
2026-08-17 00:49: Train Epoch 1: 720/821 Loss: 5.198501
2026-08-17 00:49: Train Epoch 1: 740/821 Loss: 5.135445
2026-08-17 00:49: Train Epoch 1: 760/821 Loss: 5.084176
2026-08-17 00:49: Train Epoch 1: 780/821 Loss: 5.089168
2026-08-17 00:49: Train Epoch 1: 800/821 Loss: 5.032100
2026-08-17 00:49: Train Epoch 1: 820/821 Loss: 4.837680
2026-08-17 00:49: **********Train Epoch 1: averaged Loss: 6.604464, tf_ratio: 1.000000
2026-08-17 00:49: **********Val Epoch 1: average Loss: 4.932858
2026-08-17 00:49: *********************************Current best model saved!
2026-08-17 00:49: Train Epoch 2: 0/821 Loss: 4.823676
2026-08-17 00:49: Train Epoch 2: 20/821 Loss: 5.026918
2026-08-17 00:49: Train Epoch 2: 40/821 Loss: 4.916935
2026-08-17 00:49: Train Epoch 2: 60/821 Loss: 4.994380
2026-08-17 00:49: Train Epoch 2: 80/821 Loss: 4.702381
2026-08-17 00:49: Train Epoch 2: 100/821 Loss: 5.092667
2026-08-17 00:49: Train Epoch 2: 120/821 Loss: 4.870529
2026-08-17 00:49: Train Epoch 2: 140/821 Loss: 4.877695
2026-08-17 00:49: Train Epoch 2: 160/821 Loss: 4.830505
2026-08-17 00:49: Train Epoch 2: 180/821 Loss: 4.529192
2026-08-17 00:49: Train Epoch 2: 200/821 Loss: 4.581703
2026-08-17 00:49: Train Epoch 2: 220/821 Loss: 4.354396
2026-08-17 00:49: Train Epoch 2: 240/821 Loss: 4.364942
2026-08-17 00:49: Train Epoch 2: 260/821 Loss: 4.431607
2026-08-17 00:49: Train Epoch 2: 280/821 Loss: 4.369129
2026-08-17 00:49: Train Epoch 2: 300/821 Loss: 4.314416
2026-08-17 00:49: Train Epoch 2: 320/821 Loss: 4.704015
2026-08-17 00:49: Train Epoch 2: 340/821 Loss: 4.331572
2026-08-17 00:50: Train Epoch 2: 360/821 Loss: 4.239701
2026-08-17 00:50: Train Epoch 2: 380/821 Loss: 4.315046
2026-08-17 00:50: Train Epoch 2: 400/821 Loss: 4.147398
2026-08-17 00:50: Train Epoch 2: 420/821 Loss: 4.211891
2026-08-17 00:50: Train Epoch 2: 440/821 Loss: 4.195323
2026-08-17 00:50: Train Epoch 2: 460/821 Loss: 4.007287
2026-08-17 00:50: Train Epoch 2: 480/821 Loss: 4.290422
2026-08-17 00:50: Train Epoch 2: 500/821 Loss: 4.290568
2026-08-17 00:50: Train Epoch 2: 520/821 Loss: 4.031658
2026-08-17 00:50: Train Epoch 2: 540/821 Loss: 4.231985
2026-08-17 00:50: Train Epoch 2: 560/821 Loss: 4.237971
2026-08-17 00:50: Train Epoch 2: 580/821 Loss: 4.100388
2026-08-17 00:50: Train Epoch 2: 600/821 Loss: 4.052537
2026-08-17 00:50: Train Epoch 2: 620/821 Loss: 3.998431
2026-08-17 00:50: Train Epoch 2: 640/821 Loss: 3.970785
2026-08-17 00:50: Train Epoch 2: 660/821 Loss: 3.747656
2026-08-17 00:50: Train Epoch 2: 680/821 Loss: 3.839159
2026-08-17 00:50: Train Epoch 2: 700/821 Loss: 3.794027
2026-08-17 00:50: Train Epoch 2: 720/821 Loss: 3.921035
2026-08-17 00:50: Train Epoch 2: 740/821 Loss: 3.927845
2026-08-17 00:50: Train Epoch 2: 760/821 Loss: 3.969980
2026-08-17 00:50: Train Epoch 2: 780/821 Loss: 3.877596
2026-08-17 00:50: Train Epoch 2: 800/821 Loss: 3.833552
2026-08-17 00:50: Train Epoch 2: 820/821 Loss: 3.657311
2026-08-17 00:50: **********Train Epoch 2: averaged Loss: 4.281074, tf_ratio: 1.000000
2026-08-17 00:50: **********Val Epoch 2: average Loss: 3.578982
2026-08-17 00:50: *********************************Current best model saved!
2026-08-17 00:50: Train Epoch 3: 0/821 Loss: 3.836491
2026-08-17 00:50: Train Epoch 3: 20/821 Loss: 3.677452
2026-08-17 00:50: Train Epoch 3: 40/821 Loss: 3.731057
2026-08-17 00:50: Train Epoch 3: 60/821 Loss: 3.480207
2026-08-17 00:50: Train Epoch 3: 80/821 Loss: 3.903060
2026-08-17 00:50: Train Epoch 3: 100/821 Loss: 3.407998
2026-08-17 00:50: Train Epoch 3: 120/821 Loss: 3.481081
2026-08-17 00:50: Train Epoch 3: 140/821 Loss: 3.520493
2026-08-17 00:50: Train Epoch 3: 160/821 Loss: 3.618132
2026-08-17 00:50: Train Epoch 3: 180/821 Loss: 3.620455
2026-08-17 00:50: Train Epoch 3: 200/821 Loss: 3.274965
2026-08-17 00:50: Train Epoch 3: 220/821 Loss: 3.334820
2026-08-17 00:50: Train Epoch 3: 240/821 Loss: 3.353443
2026-08-17 00:50: Train Epoch 3: 260/821 Loss: 3.213630
2026-08-17 00:50: Train Epoch 3: 280/821 Loss: 3.143232
2026-08-17 00:50: Train Epoch 3: 300/821 Loss: 3.097750
2026-08-17 00:50: Train Epoch 3: 320/821 Loss: 3.248372
2026-08-17 00:50: Train Epoch 3: 340/821 Loss: 3.121920
2026-08-17 00:50: Train Epoch 3: 360/821 Loss: 3.169956
2026-08-17 00:50: Train Epoch 3: 380/821 Loss: 3.172194
2026-08-17 00:50: Train Epoch 3: 400/821 Loss: 3.098815
2026-08-17 00:50: Train Epoch 3: 420/821 Loss: 3.014374
2026-08-17 00:50: Train Epoch 3: 440/821 Loss: 2.965534
2026-08-17 00:50: Train Epoch 3: 460/821 Loss: 3.169878
2026-08-17 00:50: Train Epoch 3: 480/821 Loss: 3.285096
2026-08-17 00:50: Train Epoch 3: 500/821 Loss: 2.907858
2026-08-17 00:50: Train Epoch 3: 520/821 Loss: 2.962254
2026-08-17 00:50: Train Epoch 3: 540/821 Loss: 3.152335
2026-08-17 00:50: Train Epoch 3: 560/821 Loss: 3.109861
2026-08-17 00:50: Train Epoch 3: 580/821 Loss: 3.076514
2026-08-17 00:50: Train Epoch 3: 600/821 Loss: 2.864009
2026-08-17 00:50: Train Epoch 3: 620/821 Loss: 2.930676
2026-08-17 00:50: Train Epoch 3: 640/821 Loss: 2.873317
2026-08-17 00:50: Train Epoch 3: 660/821 Loss: 2.822367
2026-08-17 00:50: Train Epoch 3: 680/821 Loss: 2.930286
2026-08-17 00:50: Train Epoch 3: 700/821 Loss: 3.150705
2026-08-17 00:50: Train Epoch 3: 720/821 Loss: 2.880797
2026-08-17 00:50: Train Epoch 3: 740/821 Loss: 2.985018
2026-08-17 00:50: Train Epoch 3: 760/821 Loss: 2.648246
2026-08-17 00:50: Train Epoch 3: 780/821 Loss: 2.806835
2026-08-17 00:50: Train Epoch 3: 800/821 Loss: 2.630047
2026-08-17 00:50: Train Epoch 3: 820/821 Loss: 2.833452
2026-08-17 00:50: **********Train Epoch 3: averaged Loss: 3.159204, tf_ratio: 1.000000
2026-08-17 00:50: **********Val Epoch 3: average Loss: 2.702687
2026-08-17 00:50: *********************************Current best model saved!
2026-08-17 00:50: Train Epoch 4: 0/821 Loss: 2.488021
2026-08-17 00:50: Train Epoch 4: 20/821 Loss: 2.691643
2026-08-17 00:50: Train Epoch 4: 40/821 Loss: 2.708973
2026-08-17 00:50: Train Epoch 4: 60/821 Loss: 2.847290
2026-08-17 00:50: Train Epoch 4: 80/821 Loss: 2.911237
2026-08-17 00:50: Train Epoch 4: 100/821 Loss: 2.732038
2026-08-17 00:50: Train Epoch 4: 120/821 Loss: 2.683810
2026-08-17 00:50: Train Epoch 4: 140/821 Loss: 2.807408
2026-08-17 00:50: Train Epoch 4: 160/821 Loss: 2.714632
2026-08-17 00:50: Train Epoch 4: 180/821 Loss: 2.601407
2026-08-17 00:50: Train Epoch 4: 200/821 Loss: 2.637241
2026-08-17 00:50: Train Epoch 4: 220/821 Loss: 2.814570
2026-08-17 00:50: Train Epoch 4: 240/821 Loss: 2.676936
2026-08-17 00:51: Train Epoch 4: 260/821 Loss: 2.636040
2026-08-17 00:51: Train Epoch 4: 280/821 Loss: 2.832013
2026-08-17 00:51: Train Epoch 4: 300/821 Loss: 2.578286
2026-08-17 00:51: Train Epoch 4: 320/821 Loss: 2.654197
2026-08-17 00:51: Train Epoch 4: 340/821 Loss: 2.805322
2026-08-17 00:51: Train Epoch 4: 360/821 Loss: 2.509871
2026-08-17 00:51: Train Epoch 4: 380/821 Loss: 2.659646
2026-08-17 00:51: Train Epoch 4: 400/821 Loss: 2.556823
2026-08-17 00:51: Train Epoch 4: 420/821 Loss: 2.842367
2026-08-17 00:51: Train Epoch 4: 440/821 Loss: 2.792192
2026-08-17 00:51: Train Epoch 4: 460/821 Loss: 2.471272
2026-08-17 00:51: Train Epoch 4: 480/821 Loss: 2.639659
2026-08-17 00:51: Train Epoch 4: 500/821 Loss: 2.672862
2026-08-17 00:51: Train Epoch 4: 520/821 Loss: 2.691361
2026-08-17 00:51: Train Epoch 4: 540/821 Loss: 2.664845
2026-08-17 00:51: Train Epoch 4: 560/821 Loss: 2.661635
2026-08-17 00:51: Train Epoch 4: 580/821 Loss: 2.611501
2026-08-17 00:51: Train Epoch 4: 600/821 Loss: 2.637290
2026-08-17 00:51: Train Epoch 4: 620/821 Loss: 2.756427
2026-08-17 00:51: Train Epoch 4: 640/821 Loss: 2.410332
2026-08-17 00:51: Train Epoch 4: 660/821 Loss: 2.377079
2026-08-17 00:51: Train Epoch 4: 680/821 Loss: 2.483969
2026-08-17 00:51: Train Epoch 4: 700/821 Loss: 2.506849
2026-08-17 00:51: Train Epoch 4: 720/821 Loss: 2.647742
2026-08-17 00:51: Train Epoch 4: 740/821 Loss: 2.621802
2026-08-17 00:51: Train Epoch 4: 760/821 Loss: 2.572223
2026-08-17 00:51: Train Epoch 4: 780/821 Loss: 2.603264
2026-08-17 00:51: Train Epoch 4: 800/821 Loss: 2.666972
2026-08-17 00:51: Train Epoch 4: 820/821 Loss: 2.536507
2026-08-17 00:51: **********Train Epoch 4: averaged Loss: 2.680404, tf_ratio: 1.000000
2026-08-17 00:51: **********Val Epoch 4: average Loss: 2.478194
2026-08-17 00:51: *********************************Current best model saved!
2026-08-17 00:51: Train Epoch 5: 0/821 Loss: 2.729047
2026-08-17 00:51: Train Epoch 5: 20/821 Loss: 2.477334
2026-08-17 00:51: Train Epoch 5: 40/821 Loss: 2.448458
2026-08-17 00:51: Train Epoch 5: 60/821 Loss: 2.525678
2026-08-17 00:51: Train Epoch 5: 80/821 Loss: 2.551899
2026-08-17 00:51: Train Epoch 5: 100/821 Loss: 2.534421
2026-08-17 00:51: Train Epoch 5: 120/821 Loss: 2.690457
2026-08-17 00:51: Train Epoch 5: 140/821 Loss: 2.571628
2026-08-17 00:51: Train Epoch 5: 160/821 Loss: 2.715635
2026-08-17 00:51: Train Epoch 5: 180/821 Loss: 2.478785
2026-08-17 00:51: Train Epoch 5: 200/821 Loss: 2.507822
2026-08-17 00:51: Train Epoch 5: 220/821 Loss: 2.447891
2026-08-17 00:51: Train Epoch 5: 240/821 Loss: 2.690999
2026-08-17 00:51: Train Epoch 5: 260/821 Loss: 2.472163
2026-08-17 00:51: Train Epoch 5: 280/821 Loss: 2.429675
2026-08-17 00:51: Train Epoch 5: 300/821 Loss: 2.448977
2026-08-17 00:51: Train Epoch 5: 320/821 Loss: 2.499489
2026-08-17 00:51: Train Epoch 5: 340/821 Loss: 2.562323
2026-08-17 00:51: Train Epoch 5: 360/821 Loss: 2.425689
2026-08-17 00:51: Train Epoch 5: 380/821 Loss: 2.471684
2026-08-17 00:51: Train Epoch 5: 400/821 Loss: 2.554760
2026-08-17 00:51: Train Epoch 5: 420/821 Loss: 2.448961
2026-08-17 00:51: Train Epoch 5: 440/821 Loss: 2.364861
2026-08-17 00:51: Train Epoch 5: 460/821 Loss: 2.533235
2026-08-17 00:51: Train Epoch 5: 480/821 Loss: 2.739115
2026-08-17 00:51: Train Epoch 5: 500/821 Loss: 2.571484
2026-08-17 00:51: Train Epoch 5: 520/821 Loss: 2.648479
2026-08-17 00:51: Train Epoch 5: 540/821 Loss: 2.565969
2026-08-17 00:51: Train Epoch 5: 560/821 Loss: 2.389455
2026-08-17 00:51: Train Epoch 5: 580/821 Loss: 2.350245
2026-08-17 00:51: Train Epoch 5: 600/821 Loss: 2.362566
2026-08-17 00:51: Train Epoch 5: 620/821 Loss: 2.299390
2026-08-17 00:51: Train Epoch 5: 640/821 Loss: 2.477283
2026-08-17 00:51: Train Epoch 5: 660/821 Loss: 2.417251
2026-08-17 00:51: Train Epoch 5: 680/821 Loss: 2.611922
2026-08-17 00:51: Train Epoch 5: 700/821 Loss: 2.438694
2026-08-17 00:51: Train Epoch 5: 720/821 Loss: 2.346111
2026-08-17 00:51: Train Epoch 5: 740/821 Loss: 2.413869
2026-08-17 00:51: Train Epoch 5: 760/821 Loss: 2.499617
2026-08-17 00:51: Train Epoch 5: 780/821 Loss: 2.493772
2026-08-17 00:51: Train Epoch 5: 800/821 Loss: 2.396628
2026-08-17 00:51: Train Epoch 5: 820/821 Loss: 2.295590
2026-08-17 00:51: **********Train Epoch 5: averaged Loss: 2.519812, tf_ratio: 1.000000
2026-08-17 00:51: **********Val Epoch 5: average Loss: 2.375214
