2026-08-18 22:30: Experiment log path in: /scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/model/experiments/SAWS/trial27_20260818223035
2026-08-18 22:30: Train Epoch 1: 0/821 Loss: 0.946353
2026-08-18 22:30: Train Epoch 1: 20/821 Loss: 0.743811
2026-08-18 22:30: Train Epoch 1: 40/821 Loss: 0.692364
2026-08-18 22:30: Train Epoch 1: 60/821 Loss: 0.647546
2026-08-18 22:30: Train Epoch 1: 80/821 Loss: 0.630867
2026-08-18 22:30: Train Epoch 1: 100/821 Loss: 0.561651
2026-08-18 22:30: Train Epoch 1: 120/821 Loss: 0.515652
2026-08-18 22:30: Train Epoch 1: 140/821 Loss: 0.480405
2026-08-18 22:30: Train Epoch 1: 160/821 Loss: 0.472441
2026-08-18 22:30: Train Epoch 1: 180/821 Loss: 0.426225
2026-08-18 22:30: Train Epoch 1: 200/821 Loss: 0.420790
2026-08-18 22:31: Train Epoch 1: 220/821 Loss: 0.405657
2026-08-18 22:31: Train Epoch 1: 240/821 Loss: 0.411418
2026-08-18 22:31: Train Epoch 1: 260/821 Loss: 0.412573
2026-08-18 22:31: Train Epoch 1: 280/821 Loss: 0.407937
2026-08-18 22:31: Train Epoch 1: 300/821 Loss: 0.401395
2026-08-18 22:31: Train Epoch 1: 320/821 Loss: 0.376684
2026-08-18 22:31: Train Epoch 1: 340/821 Loss: 0.376915
2026-08-18 22:31: Train Epoch 1: 360/821 Loss: 0.374865
2026-08-18 22:31: Train Epoch 1: 380/821 Loss: 0.364984
2026-08-18 22:31: Train Epoch 1: 400/821 Loss: 0.393308
2026-08-18 22:31: Train Epoch 1: 420/821 Loss: 0.368934
2026-08-18 22:31: Train Epoch 1: 440/821 Loss: 0.359540
2026-08-18 22:31: Train Epoch 1: 460/821 Loss: 0.336438
2026-08-18 22:31: Train Epoch 1: 480/821 Loss: 0.350252
2026-08-18 22:31: Train Epoch 1: 500/821 Loss: 0.353874
2026-08-18 22:31: Train Epoch 1: 520/821 Loss: 0.375701
2026-08-18 22:31: Train Epoch 1: 540/821 Loss: 0.344401
2026-08-18 22:31: Train Epoch 1: 560/821 Loss: 0.363489
2026-08-18 22:31: Train Epoch 1: 580/821 Loss: 0.359412
2026-08-18 22:31: Train Epoch 1: 600/821 Loss: 0.347151
2026-08-18 22:31: Train Epoch 1: 620/821 Loss: 0.353990
2026-08-18 22:31: Train Epoch 1: 640/821 Loss: 0.347983
2026-08-18 22:31: Train Epoch 1: 660/821 Loss: 0.341868
2026-08-18 22:31: Train Epoch 1: 680/821 Loss: 0.328037
2026-08-18 22:31: Train Epoch 1: 700/821 Loss: 0.321857
2026-08-18 22:31: Train Epoch 1: 720/821 Loss: 0.347780
2026-08-18 22:31: Train Epoch 1: 740/821 Loss: 0.331049
2026-08-18 22:31: Train Epoch 1: 760/821 Loss: 0.343182
2026-08-18 22:32: Train Epoch 1: 780/821 Loss: 0.338010
2026-08-18 22:32: Train Epoch 1: 800/821 Loss: 0.349270
2026-08-18 22:32: Train Epoch 1: 820/821 Loss: 0.325485
2026-08-18 22:32: **********Train Epoch 1: averaged Loss: 0.417916, tf_ratio: 1.000000
2026-08-18 22:32: **********Val Epoch 1: average Loss: 0.339251
2026-08-18 22:32: *********************************Current best model saved!
2026-08-18 22:32: Train Epoch 2: 0/821 Loss: 0.326006
2026-08-18 22:32: Train Epoch 2: 20/821 Loss: 0.343294
2026-08-18 22:32: Train Epoch 2: 40/821 Loss: 0.322019
2026-08-18 22:32: Train Epoch 2: 60/821 Loss: 0.326666
2026-08-18 22:32: Train Epoch 2: 80/821 Loss: 0.323902
2026-08-18 22:32: Train Epoch 2: 100/821 Loss: 0.330981
2026-08-18 22:32: Train Epoch 2: 120/821 Loss: 0.340186
2026-08-18 22:32: Train Epoch 2: 140/821 Loss: 0.343585
2026-08-18 22:32: Train Epoch 2: 160/821 Loss: 0.342113
2026-08-18 22:32: Train Epoch 2: 180/821 Loss: 0.335479
2026-08-18 22:32: Train Epoch 2: 200/821 Loss: 0.315136
2026-08-18 22:32: Train Epoch 2: 220/821 Loss: 0.348142
2026-08-18 22:32: Train Epoch 2: 240/821 Loss: 0.342853
2026-08-18 22:32: Train Epoch 2: 260/821 Loss: 0.310481
2026-08-18 22:32: Train Epoch 2: 280/821 Loss: 0.307923
2026-08-18 22:32: Train Epoch 2: 300/821 Loss: 0.336379
2026-08-18 22:32: Train Epoch 2: 320/821 Loss: 0.325728
2026-08-18 22:32: Train Epoch 2: 340/821 Loss: 0.340626
2026-08-18 22:32: Train Epoch 2: 360/821 Loss: 0.329101
2026-08-18 22:32: Train Epoch 2: 380/821 Loss: 0.318229
2026-08-18 22:32: Train Epoch 2: 400/821 Loss: 0.320914
2026-08-18 22:32: Train Epoch 2: 420/821 Loss: 0.334930
2026-08-18 22:32: Train Epoch 2: 440/821 Loss: 0.322433
2026-08-18 22:33: Train Epoch 2: 460/821 Loss: 0.321812
2026-08-18 22:33: Train Epoch 2: 480/821 Loss: 0.323684
2026-08-18 22:33: Train Epoch 2: 500/821 Loss: 0.327044
2026-08-18 22:33: Train Epoch 2: 520/821 Loss: 0.323371
2026-08-18 22:33: Train Epoch 2: 540/821 Loss: 0.325069
2026-08-18 22:33: Train Epoch 2: 560/821 Loss: 0.319225
2026-08-18 22:33: Train Epoch 2: 580/821 Loss: 0.322718
2026-08-18 22:33: Train Epoch 2: 600/821 Loss: 0.326382
2026-08-18 22:33: Train Epoch 2: 620/821 Loss: 0.332953
2026-08-18 22:33: Train Epoch 2: 640/821 Loss: 0.324267
2026-08-18 22:33: Train Epoch 2: 660/821 Loss: 0.311701
2026-08-18 22:33: Train Epoch 2: 680/821 Loss: 0.310234
2026-08-18 22:33: Train Epoch 2: 700/821 Loss: 0.315424
2026-08-18 22:33: Train Epoch 2: 720/821 Loss: 0.316121
2026-08-18 22:33: Train Epoch 2: 740/821 Loss: 0.322688
2026-08-18 22:33: Train Epoch 2: 760/821 Loss: 0.324212
2026-08-18 22:33: Train Epoch 2: 780/821 Loss: 0.331187
2026-08-18 22:33: Train Epoch 2: 800/821 Loss: 0.319442
2026-08-18 22:33: Train Epoch 2: 820/821 Loss: 0.316972
