2026-08-18 00:01: Experiment log path in: /scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/model/experiments/SAWS/trial10_20260818000157
2026-08-18 00:03: Train Epoch 1: 720/1641 Loss: 0.401212
2026-08-18 00:03: Train Epoch 1: 740/1641 Loss: 0.371252
2026-08-18 00:03: Train Epoch 1: 760/1641 Loss: 0.406196
2026-08-18 00:03: Train Epoch 1: 780/1641 Loss: 0.409967
2026-08-18 00:03: Train Epoch 1: 800/1641 Loss: 0.411706
2026-08-18 00:03: Train Epoch 1: 820/1641 Loss: 0.378258
2026-08-18 00:03: Train Epoch 1: 840/1641 Loss: 0.397231
2026-08-18 00:03: Train Epoch 1: 860/1641 Loss: 0.383202
2026-08-18 00:03: Train Epoch 1: 880/1641 Loss: 0.379708
2026-08-18 00:04: Train Epoch 1: 900/1641 Loss: 0.386822
2026-08-18 00:04: Train Epoch 1: 920/1641 Loss: 0.395847
2026-08-18 00:04: Train Epoch 1: 940/1641 Loss: 0.387040
2026-08-18 00:04: Train Epoch 1: 960/1641 Loss: 0.386647
2026-08-18 00:04: Train Epoch 1: 980/1641 Loss: 0.405519
2026-08-18 00:04: Train Epoch 1: 1000/1641 Loss: 0.399828
2026-08-18 00:04: Train Epoch 1: 1020/1641 Loss: 0.395817
2026-08-18 00:04: Train Epoch 1: 1040/1641 Loss: 0.386920
2026-08-18 00:04: Train Epoch 1: 1060/1641 Loss: 0.388986
2026-08-18 00:04: Train Epoch 1: 1080/1641 Loss: 0.394130
2026-08-18 00:04: Train Epoch 1: 1100/1641 Loss: 0.367586
2026-08-18 00:04: Train Epoch 1: 1120/1641 Loss: 0.340151
2026-08-18 00:04: Train Epoch 1: 1140/1641 Loss: 0.391660
2026-08-18 00:04: Train Epoch 1: 1160/1641 Loss: 0.382692
2026-08-18 00:04: Train Epoch 1: 1180/1641 Loss: 0.389320
2026-08-18 00:04: Train Epoch 1: 1200/1641 Loss: 0.364029
2026-08-18 00:04: Train Epoch 1: 1220/1641 Loss: 0.375343
2026-08-18 00:04: Train Epoch 1: 1240/1641 Loss: 0.387220
2026-08-18 00:04: Train Epoch 1: 1260/1641 Loss: 0.380374
2026-08-18 00:04: Train Epoch 1: 1280/1641 Loss: 0.406206
2026-08-18 00:04: Train Epoch 1: 1300/1641 Loss: 0.387093
2026-08-18 00:04: Train Epoch 1: 1320/1641 Loss: 0.358475
2026-08-18 00:04: Train Epoch 1: 1340/1641 Loss: 0.368140
2026-08-18 00:05: Train Epoch 1: 1360/1641 Loss: 0.373124
2026-08-18 00:05: Train Epoch 1: 1380/1641 Loss: 0.366497
2026-08-18 00:05: Train Epoch 1: 1400/1641 Loss: 0.361431
2026-08-18 00:05: Train Epoch 1: 1420/1641 Loss: 0.391934
2026-08-18 00:05: Train Epoch 1: 1440/1641 Loss: 0.353342
2026-08-18 00:05: Train Epoch 1: 1460/1641 Loss: 0.354321
2026-08-18 00:05: Train Epoch 1: 1480/1641 Loss: 0.366217
2026-08-18 00:05: Train Epoch 1: 1500/1641 Loss: 0.376770
2026-08-18 00:05: Train Epoch 1: 1520/1641 Loss: 0.332756
2026-08-18 00:05: Train Epoch 1: 1540/1641 Loss: 0.387092
2026-08-18 00:05: Train Epoch 1: 1560/1641 Loss: 0.349775
2026-08-18 00:05: Train Epoch 1: 1580/1641 Loss: 0.355633
2026-08-18 00:05: Train Epoch 1: 1600/1641 Loss: 0.380663
2026-08-18 00:05: Train Epoch 1: 1620/1641 Loss: 0.336096
2026-08-18 00:05: Train Epoch 1: 1640/1641 Loss: 0.349379
2026-08-18 00:05: **********Train Epoch 1: averaged Loss: 0.471503, tf_ratio: 1.000000
2026-08-18 00:05: **********Val Epoch 1: average Loss: 0.360529
2026-08-18 00:05: *********************************Current best model saved!
2026-08-18 00:05: Train Epoch 2: 0/1641 Loss: 0.352569
2026-08-18 00:06: Train Epoch 2: 20/1641 Loss: 0.353512
2026-08-18 00:06: Train Epoch 2: 40/1641 Loss: 0.363658
2026-08-18 00:06: Train Epoch 2: 60/1641 Loss: 0.359433
2026-08-18 00:06: Train Epoch 2: 80/1641 Loss: 0.348399
2026-08-18 00:06: Train Epoch 2: 100/1641 Loss: 0.363681
2026-08-18 00:06: Train Epoch 2: 120/1641 Loss: 0.378423
2026-08-18 00:06: Train Epoch 2: 140/1641 Loss: 0.350283
2026-08-18 00:06: Train Epoch 2: 160/1641 Loss: 0.389736
2026-08-18 00:06: Train Epoch 2: 180/1641 Loss: 0.354193
2026-08-18 00:06: Train Epoch 2: 200/1641 Loss: 0.368743
2026-08-18 00:06: Train Epoch 2: 220/1641 Loss: 0.378914
2026-08-18 00:06: Train Epoch 2: 240/1641 Loss: 0.342298
2026-08-18 00:06: Train Epoch 2: 260/1641 Loss: 0.337772
2026-08-18 00:06: Train Epoch 2: 280/1641 Loss: 0.385406
2026-08-18 00:06: Train Epoch 2: 300/1641 Loss: 0.377629
2026-08-18 00:06: Train Epoch 2: 320/1641 Loss: 0.356263
2026-08-18 00:06: Train Epoch 2: 340/1641 Loss: 0.348649
2026-08-18 00:06: Train Epoch 2: 360/1641 Loss: 0.340596
2026-08-18 00:06: Train Epoch 2: 380/1641 Loss: 0.318661
2026-08-18 00:06: Train Epoch 2: 400/1641 Loss: 0.366560
2026-08-18 00:06: Train Epoch 2: 420/1641 Loss: 0.344923
2026-08-18 00:06: Train Epoch 2: 440/1641 Loss: 0.363132
2026-08-18 00:07: Train Epoch 2: 460/1641 Loss: 0.317276
2026-08-18 00:07: Train Epoch 2: 480/1641 Loss: 0.383087
2026-08-18 00:07: Train Epoch 2: 500/1641 Loss: 0.333989
2026-08-18 00:07: Train Epoch 2: 520/1641 Loss: 0.358963
2026-08-18 00:07: Train Epoch 2: 540/1641 Loss: 0.366231
2026-08-18 00:07: Train Epoch 2: 560/1641 Loss: 0.408163
2026-08-18 00:07: Train Epoch 2: 580/1641 Loss: 0.317592
2026-08-18 00:07: Train Epoch 2: 600/1641 Loss: 0.355605
2026-08-18 00:07: Train Epoch 2: 620/1641 Loss: 0.341881
2026-08-18 00:07: Train Epoch 2: 640/1641 Loss: 0.351598
2026-08-18 00:07: Train Epoch 2: 660/1641 Loss: 0.357274
2026-08-18 00:07: Train Epoch 2: 680/1641 Loss: 0.327530
2026-08-18 00:07: Train Epoch 2: 700/1641 Loss: 0.327474
2026-08-18 00:07: Train Epoch 2: 720/1641 Loss: 0.352006
2026-08-18 00:07: Train Epoch 2: 740/1641 Loss: 0.323642
2026-08-18 00:07: Train Epoch 2: 760/1641 Loss: 0.359063
2026-08-18 00:07: Train Epoch 2: 780/1641 Loss: 0.334193
2026-08-18 00:07: Train Epoch 2: 800/1641 Loss: 0.367823
2026-08-18 00:07: Train Epoch 2: 820/1641 Loss: 0.347049
2026-08-18 00:07: Train Epoch 2: 840/1641 Loss: 0.350114
2026-08-18 00:07: Train Epoch 2: 860/1641 Loss: 0.326981
2026-08-18 00:07: Train Epoch 2: 880/1641 Loss: 0.342710
2026-08-18 00:07: Train Epoch 2: 900/1641 Loss: 0.334099
2026-08-18 00:08: Train Epoch 2: 920/1641 Loss: 0.324774
2026-08-18 00:08: Train Epoch 2: 940/1641 Loss: 0.360770
2026-08-18 00:08: Train Epoch 2: 960/1641 Loss: 0.348990
2026-08-18 00:08: Train Epoch 2: 980/1641 Loss: 0.333833
2026-08-18 00:08: Train Epoch 2: 1000/1641 Loss: 0.314260
2026-08-18 00:08: Train Epoch 2: 1020/1641 Loss: 0.322572
2026-08-18 00:08: Train Epoch 2: 1040/1641 Loss: 0.362221
2026-08-18 00:08: Train Epoch 2: 1060/1641 Loss: 0.337976
2026-08-18 00:08: Train Epoch 2: 1080/1641 Loss: 0.362900
2026-08-18 00:08: Train Epoch 2: 1100/1641 Loss: 0.365862
2026-08-18 00:08: Train Epoch 2: 1120/1641 Loss: 0.364987
2026-08-18 00:08: Train Epoch 2: 1140/1641 Loss: 0.371158
2026-08-18 00:08: Train Epoch 2: 1160/1641 Loss: 0.335559
2026-08-18 00:08: Train Epoch 2: 1180/1641 Loss: 0.358558
2026-08-18 00:08: Train Epoch 2: 1200/1641 Loss: 0.329890
2026-08-18 00:08: Train Epoch 2: 1220/1641 Loss: 0.335795
2026-08-18 00:08: Train Epoch 2: 1240/1641 Loss: 0.327400
2026-08-18 00:08: Train Epoch 2: 1260/1641 Loss: 0.346343
2026-08-18 00:08: Train Epoch 2: 1280/1641 Loss: 0.334209
2026-08-18 00:08: Train Epoch 2: 1300/1641 Loss: 0.312084
2026-08-18 00:08: Train Epoch 2: 1320/1641 Loss: 0.324445
2026-08-18 00:08: Train Epoch 2: 1340/1641 Loss: 0.340464
2026-08-18 00:08: Train Epoch 2: 1360/1641 Loss: 0.347808
2026-08-18 00:09: Train Epoch 2: 1380/1641 Loss: 0.347593
2026-08-18 00:09: Train Epoch 2: 1400/1641 Loss: 0.308837
2026-08-18 00:09: Train Epoch 2: 1420/1641 Loss: 0.349501
2026-08-18 00:09: Train Epoch 2: 1440/1641 Loss: 0.341408
2026-08-18 00:09: Train Epoch 2: 1460/1641 Loss: 0.341199
2026-08-18 00:09: Train Epoch 2: 1480/1641 Loss: 0.341954
2026-08-18 00:09: Train Epoch 2: 1500/1641 Loss: 0.330797
2026-08-18 00:09: Train Epoch 2: 1520/1641 Loss: 0.339324
2026-08-18 00:09: Train Epoch 2: 1540/1641 Loss: 0.324907
2026-08-18 00:09: Train Epoch 2: 1560/1641 Loss: 0.324510
2026-08-18 00:09: Train Epoch 2: 1580/1641 Loss: 0.385360
2026-08-18 00:09: Train Epoch 2: 1600/1641 Loss: 0.331596
2026-08-18 00:09: Train Epoch 2: 1620/1641 Loss: 0.329144
2026-08-18 00:09: Train Epoch 2: 1640/1641 Loss: 0.331241
2026-08-18 00:09: **********Train Epoch 2: averaged Loss: 0.348167, tf_ratio: 1.000000
2026-08-18 00:09: **********Val Epoch 2: average Loss: 0.336589
2026-08-18 00:09: *********************************Current best model saved!
2026-08-18 00:09: Train Epoch 3: 0/1641 Loss: 0.326807
2026-08-18 00:09: Train Epoch 3: 20/1641 Loss: 0.333021
2026-08-18 00:10: Train Epoch 3: 40/1641 Loss: 0.322170
2026-08-18 00:10: Train Epoch 3: 60/1641 Loss: 0.321554
2026-08-18 00:10: Train Epoch 3: 80/1641 Loss: 0.332915
2026-08-18 00:10: Train Epoch 3: 100/1641 Loss: 0.324748
2026-08-18 00:10: Train Epoch 3: 120/1641 Loss: 0.345079
2026-08-18 00:10: Train Epoch 3: 140/1641 Loss: 0.355619
2026-08-18 00:10: Train Epoch 3: 160/1641 Loss: 0.327828
2026-08-18 00:10: Train Epoch 3: 180/1641 Loss: 0.333190
2026-08-18 00:10: Train Epoch 3: 200/1641 Loss: 0.381370
2026-08-18 00:10: Train Epoch 3: 220/1641 Loss: 0.307689
2026-08-18 00:10: Train Epoch 3: 240/1641 Loss: 0.339992
2026-08-18 00:10: Train Epoch 3: 260/1641 Loss: 0.345921
2026-08-18 00:10: Train Epoch 3: 280/1641 Loss: 0.308702
2026-08-18 00:10: Train Epoch 3: 300/1641 Loss: 0.348253
2026-08-18 00:10: Train Epoch 3: 320/1641 Loss: 0.327410
2026-08-18 00:10: Train Epoch 3: 340/1641 Loss: 0.338654
2026-08-18 00:10: Train Epoch 3: 360/1641 Loss: 0.360562
2026-08-18 00:10: Train Epoch 3: 380/1641 Loss: 0.317183
2026-08-18 00:10: Train Epoch 3: 400/1641 Loss: 0.330698
2026-08-18 00:10: Train Epoch 3: 420/1641 Loss: 0.337456
2026-08-18 00:10: Train Epoch 3: 440/1641 Loss: 0.357811
2026-08-18 00:10: Train Epoch 3: 460/1641 Loss: 0.373276
2026-08-18 00:11: Train Epoch 3: 480/1641 Loss: 0.322134
2026-08-18 00:11: Train Epoch 3: 500/1641 Loss: 0.337736
2026-08-18 00:11: Train Epoch 3: 520/1641 Loss: 0.311376
2026-08-18 00:11: Train Epoch 3: 540/1641 Loss: 0.352595
2026-08-18 00:11: Train Epoch 3: 560/1641 Loss: 0.327613
2026-08-18 00:11: Train Epoch 3: 580/1641 Loss: 0.329529
2026-08-18 00:11: Train Epoch 3: 600/1641 Loss: 0.323213
2026-08-18 00:11: Train Epoch 3: 620/1641 Loss: 0.341142
2026-08-18 00:11: Train Epoch 3: 640/1641 Loss: 0.340103
2026-08-18 00:11: Train Epoch 3: 660/1641 Loss: 0.337751
2026-08-18 00:11: Train Epoch 3: 680/1641 Loss: 0.319515
2026-08-18 00:11: Train Epoch 3: 700/1641 Loss: 0.336470
2026-08-18 00:11: Train Epoch 3: 720/1641 Loss: 0.323175
2026-08-18 00:11: Train Epoch 3: 740/1641 Loss: 0.334483
2026-08-18 00:11: Train Epoch 3: 760/1641 Loss: 0.332717
2026-08-18 00:11: Train Epoch 3: 780/1641 Loss: 0.367972
2026-08-18 00:11: Train Epoch 3: 800/1641 Loss: 0.330458
2026-08-18 00:11: Train Epoch 3: 820/1641 Loss: 0.338640
2026-08-18 00:11: Train Epoch 3: 840/1641 Loss: 0.330713
2026-08-18 00:11: Train Epoch 3: 860/1641 Loss: 0.311827
2026-08-18 00:11: Train Epoch 3: 880/1641 Loss: 0.312027
2026-08-18 00:11: Train Epoch 3: 900/1641 Loss: 0.324428
2026-08-18 00:11: Train Epoch 3: 920/1641 Loss: 0.308636
2026-08-18 00:12: Train Epoch 3: 940/1641 Loss: 0.364345
2026-08-18 00:12: Train Epoch 3: 960/1641 Loss: 0.351550
2026-08-18 00:12: Train Epoch 3: 980/1641 Loss: 0.330648
2026-08-18 00:12: Train Epoch 3: 1000/1641 Loss: 0.333161
2026-08-18 00:12: Train Epoch 3: 1020/1641 Loss: 0.352043
2026-08-18 00:12: Train Epoch 3: 1040/1641 Loss: 0.366285
2026-08-18 00:12: Train Epoch 3: 1060/1641 Loss: 0.318963
2026-08-18 00:12: Train Epoch 3: 1080/1641 Loss: 0.331223
2026-08-18 00:12: Train Epoch 3: 1100/1641 Loss: 0.326717
2026-08-18 00:12: Train Epoch 3: 1120/1641 Loss: 0.342482
2026-08-18 00:12: Train Epoch 3: 1140/1641 Loss: 0.332001
2026-08-18 00:12: Train Epoch 3: 1160/1641 Loss: 0.337365
2026-08-18 00:12: Train Epoch 3: 1180/1641 Loss: 0.308527
2026-08-18 00:12: Train Epoch 3: 1200/1641 Loss: 0.353454
2026-08-18 00:12: Train Epoch 3: 1220/1641 Loss: 0.324993
2026-08-18 00:12: Train Epoch 3: 1240/1641 Loss: 0.321975
2026-08-18 00:12: Train Epoch 3: 1260/1641 Loss: 0.330740
2026-08-18 00:12: Train Epoch 3: 1280/1641 Loss: 0.358318
2026-08-18 00:12: Train Epoch 3: 1300/1641 Loss: 0.334467
2026-08-18 00:12: Train Epoch 3: 1320/1641 Loss: 0.336838
2026-08-18 00:13: Train Epoch 3: 1340/1641 Loss: 0.342208
2026-08-18 00:13: Train Epoch 3: 1360/1641 Loss: 0.305916
2026-08-18 00:13: Train Epoch 3: 1380/1641 Loss: 0.346259
2026-08-18 00:13: Train Epoch 3: 1400/1641 Loss: 0.325406
2026-08-18 00:13: Train Epoch 3: 1420/1641 Loss: 0.309950
2026-08-18 00:13: Train Epoch 3: 1440/1641 Loss: 0.325870
2026-08-18 00:13: Train Epoch 3: 1460/1641 Loss: 0.321739
2026-08-18 00:13: Train Epoch 3: 1480/1641 Loss: 0.334657
2026-08-18 00:13: Train Epoch 3: 1500/1641 Loss: 0.309981
2026-08-18 00:13: Train Epoch 3: 1520/1641 Loss: 0.329647
2026-08-18 00:13: Train Epoch 3: 1540/1641 Loss: 0.334483
2026-08-18 00:13: Train Epoch 3: 1560/1641 Loss: 0.321320
2026-08-18 00:13: Train Epoch 3: 1580/1641 Loss: 0.320132
2026-08-18 00:13: Train Epoch 3: 1600/1641 Loss: 0.299524
2026-08-18 00:13: Train Epoch 3: 1620/1641 Loss: 0.338350
2026-08-18 00:13: Train Epoch 3: 1640/1641 Loss: 0.328768
2026-08-18 00:13: **********Train Epoch 3: averaged Loss: 0.333004, tf_ratio: 1.000000
2026-08-18 00:14: **********Val Epoch 3: average Loss: 0.325592
2026-08-18 00:14: *********************************Current best model saved!
2026-08-18 00:14: Train Epoch 4: 0/1641 Loss: 0.316712
2026-08-18 00:14: Train Epoch 4: 20/1641 Loss: 0.320636
2026-08-18 00:14: Train Epoch 4: 40/1641 Loss: 0.336372
2026-08-18 00:14: Train Epoch 4: 60/1641 Loss: 0.328075
2026-08-18 00:14: Train Epoch 4: 80/1641 Loss: 0.319232
2026-08-18 00:14: Train Epoch 4: 100/1641 Loss: 0.308248
2026-08-18 00:14: Train Epoch 4: 120/1641 Loss: 0.321977
2026-08-18 00:14: Train Epoch 4: 140/1641 Loss: 0.326966
2026-08-18 00:14: Train Epoch 4: 160/1641 Loss: 0.312662
2026-08-18 00:14: Train Epoch 4: 180/1641 Loss: 0.323229
2026-08-18 00:14: Train Epoch 4: 200/1641 Loss: 0.321401
2026-08-18 00:14: Train Epoch 4: 220/1641 Loss: 0.310128
2026-08-18 00:14: Train Epoch 4: 240/1641 Loss: 0.312202
2026-08-18 00:14: Train Epoch 4: 260/1641 Loss: 0.326043
2026-08-18 00:14: Train Epoch 4: 280/1641 Loss: 0.367410
2026-08-18 00:14: Train Epoch 4: 300/1641 Loss: 0.319991
2026-08-18 00:14: Train Epoch 4: 320/1641 Loss: 0.345919
2026-08-18 00:14: Train Epoch 4: 340/1641 Loss: 0.312931
2026-08-18 00:14: Train Epoch 4: 360/1641 Loss: 0.331907
2026-08-18 00:15: Train Epoch 4: 380/1641 Loss: 0.316472
2026-08-18 00:15: Train Epoch 4: 400/1641 Loss: 0.302477
2026-08-18 00:15: Train Epoch 4: 420/1641 Loss: 0.351926
2026-08-18 00:15: Train Epoch 4: 440/1641 Loss: 0.315650
2026-08-18 00:15: Train Epoch 4: 460/1641 Loss: 0.322114
2026-08-18 00:15: Train Epoch 4: 480/1641 Loss: 0.313864
2026-08-18 00:15: Train Epoch 4: 500/1641 Loss: 0.316162
2026-08-18 00:15: Train Epoch 4: 520/1641 Loss: 0.319438
2026-08-18 00:15: Train Epoch 4: 540/1641 Loss: 0.315604
2026-08-18 00:15: Train Epoch 4: 560/1641 Loss: 0.335778
2026-08-18 00:15: Train Epoch 4: 580/1641 Loss: 0.313981
2026-08-18 00:15: Train Epoch 4: 600/1641 Loss: 0.324651
2026-08-18 00:15: Train Epoch 4: 620/1641 Loss: 0.316370
2026-08-18 00:15: Train Epoch 4: 640/1641 Loss: 0.314124
2026-08-18 00:15: Train Epoch 4: 660/1641 Loss: 0.320028
2026-08-18 00:15: Train Epoch 4: 680/1641 Loss: 0.321864
2026-08-18 00:15: Train Epoch 4: 700/1641 Loss: 0.303367
2026-08-18 00:15: Train Epoch 4: 720/1641 Loss: 0.328762
2026-08-18 00:15: Train Epoch 4: 740/1641 Loss: 0.319854
2026-08-18 00:15: Train Epoch 4: 760/1641 Loss: 0.310355
2026-08-18 00:15: Train Epoch 4: 780/1641 Loss: 0.310293
2026-08-18 00:16: Train Epoch 4: 800/1641 Loss: 0.310153
2026-08-18 00:16: Train Epoch 4: 820/1641 Loss: 0.319658
2026-08-18 00:16: Train Epoch 4: 840/1641 Loss: 0.350855
2026-08-18 00:16: Train Epoch 4: 860/1641 Loss: 0.312482
2026-08-18 00:16: Train Epoch 4: 880/1641 Loss: 0.333508
2026-08-18 00:16: Train Epoch 4: 900/1641 Loss: 0.323727
2026-08-18 00:16: Train Epoch 4: 920/1641 Loss: 0.299650
2026-08-18 00:16: Train Epoch 4: 940/1641 Loss: 0.326720
2026-08-18 00:16: Train Epoch 4: 960/1641 Loss: 0.297405
2026-08-18 00:16: Train Epoch 4: 980/1641 Loss: 0.328270
2026-08-18 00:16: Train Epoch 4: 1000/1641 Loss: 0.342396
2026-08-18 00:16: Train Epoch 4: 1020/1641 Loss: 0.302415
2026-08-18 00:16: Train Epoch 4: 1040/1641 Loss: 0.348349
2026-08-18 00:16: Train Epoch 4: 1060/1641 Loss: 0.335294
2026-08-18 00:16: Train Epoch 4: 1080/1641 Loss: 0.330620
2026-08-18 00:16: Train Epoch 4: 1100/1641 Loss: 0.349567
2026-08-18 00:16: Train Epoch 4: 1120/1641 Loss: 0.315759
2026-08-18 00:16: Train Epoch 4: 1140/1641 Loss: 0.334846
2026-08-18 00:16: Train Epoch 4: 1160/1641 Loss: 0.311441
2026-08-18 00:16: Train Epoch 4: 1180/1641 Loss: 0.327678
2026-08-18 00:16: Train Epoch 4: 1200/1641 Loss: 0.337338
2026-08-18 00:16: Train Epoch 4: 1220/1641 Loss: 0.346889
2026-08-18 00:16: Train Epoch 4: 1240/1641 Loss: 0.314568
2026-08-18 00:17: Train Epoch 4: 1260/1641 Loss: 0.307607
2026-08-18 00:17: Train Epoch 4: 1280/1641 Loss: 0.314771
2026-08-18 00:17: Train Epoch 4: 1300/1641 Loss: 0.321196
2026-08-18 00:17: Train Epoch 4: 1320/1641 Loss: 0.325220
2026-08-18 00:17: Train Epoch 4: 1340/1641 Loss: 0.325752
2026-08-18 00:17: Train Epoch 4: 1360/1641 Loss: 0.325116
2026-08-18 00:17: Train Epoch 4: 1380/1641 Loss: 0.325277
2026-08-18 00:17: Train Epoch 4: 1400/1641 Loss: 0.338805
2026-08-18 00:17: Train Epoch 4: 1420/1641 Loss: 0.329686
2026-08-18 00:17: Train Epoch 4: 1440/1641 Loss: 0.338663
2026-08-18 00:17: Train Epoch 4: 1460/1641 Loss: 0.289861
2026-08-18 00:17: Train Epoch 4: 1480/1641 Loss: 0.317071
2026-08-18 00:17: Train Epoch 4: 1500/1641 Loss: 0.309579
2026-08-18 00:17: Train Epoch 4: 1520/1641 Loss: 0.309625
2026-08-18 00:17: Train Epoch 4: 1540/1641 Loss: 0.335066
2026-08-18 00:17: Train Epoch 4: 1560/1641 Loss: 0.307168
2026-08-18 00:17: Train Epoch 4: 1580/1641 Loss: 0.322959
2026-08-18 00:17: Train Epoch 4: 1600/1641 Loss: 0.337667
2026-08-18 00:17: Train Epoch 4: 1620/1641 Loss: 0.306858
2026-08-18 00:17: Train Epoch 4: 1640/1641 Loss: 0.331526
2026-08-18 00:17: **********Train Epoch 4: averaged Loss: 0.324864, tf_ratio: 1.000000
2026-08-18 00:18: **********Val Epoch 4: average Loss: 0.323466
2026-08-18 00:18: *********************************Current best model saved!
2026-08-18 00:18: Train Epoch 5: 0/1641 Loss: 0.327507
2026-08-18 00:18: Train Epoch 5: 20/1641 Loss: 0.328333
2026-08-18 00:18: Train Epoch 5: 40/1641 Loss: 0.299482
2026-08-18 00:18: Train Epoch 5: 60/1641 Loss: 0.314322
2026-08-18 00:18: Train Epoch 5: 80/1641 Loss: 0.336100
2026-08-18 00:18: Train Epoch 5: 100/1641 Loss: 0.315505
2026-08-18 00:18: Train Epoch 5: 120/1641 Loss: 0.324263
2026-08-18 00:18: Train Epoch 5: 140/1641 Loss: 0.304923
2026-08-18 00:18: Train Epoch 5: 160/1641 Loss: 0.337583
2026-08-18 00:18: Train Epoch 5: 180/1641 Loss: 0.321795
2026-08-18 00:18: Train Epoch 5: 200/1641 Loss: 0.343439
2026-08-18 00:18: Train Epoch 5: 220/1641 Loss: 0.353494
2026-08-18 00:18: Train Epoch 5: 240/1641 Loss: 0.318890
2026-08-18 00:18: Train Epoch 5: 260/1641 Loss: 0.268110
2026-08-18 00:18: Train Epoch 5: 280/1641 Loss: 0.317842
2026-08-18 00:18: Train Epoch 5: 300/1641 Loss: 0.322064
2026-08-18 00:18: Train Epoch 5: 320/1641 Loss: 0.320762
2026-08-18 00:19: Train Epoch 5: 340/1641 Loss: 0.299852
2026-08-18 00:19: Train Epoch 5: 360/1641 Loss: 0.325544
2026-08-18 00:19: Train Epoch 5: 380/1641 Loss: 0.312687
2026-08-18 00:19: Train Epoch 5: 400/1641 Loss: 0.339643
2026-08-18 00:19: Train Epoch 5: 420/1641 Loss: 0.328503
2026-08-18 00:19: Train Epoch 5: 440/1641 Loss: 0.319100
2026-08-18 00:19: Train Epoch 5: 460/1641 Loss: 0.301250
2026-08-18 00:19: Train Epoch 5: 480/1641 Loss: 0.329080
2026-08-18 00:19: Train Epoch 5: 500/1641 Loss: 0.309574
2026-08-18 00:19: Train Epoch 5: 520/1641 Loss: 0.322314
2026-08-18 00:19: Train Epoch 5: 540/1641 Loss: 0.309489
2026-08-18 00:19: Train Epoch 5: 560/1641 Loss: 0.323055
2026-08-18 00:19: Train Epoch 5: 580/1641 Loss: 0.332591
2026-08-18 00:19: Train Epoch 5: 600/1641 Loss: 0.342382
2026-08-18 00:19: Train Epoch 5: 620/1641 Loss: 0.311233
2026-08-18 00:19: Train Epoch 5: 640/1641 Loss: 0.319516
2026-08-18 00:19: Train Epoch 5: 660/1641 Loss: 0.351107
2026-08-18 00:19: Train Epoch 5: 680/1641 Loss: 0.333721
2026-08-18 00:19: Train Epoch 5: 700/1641 Loss: 0.328761
2026-08-18 00:19: Train Epoch 5: 720/1641 Loss: 0.356274
