2026-08-16 02:55: Experiment log path in: /scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/model/experiments/SAWS/trial2_20260816025527
2026-08-16 02:55: Train Epoch 1: 0/1642 Loss: 15.957442
2026-08-16 02:55: Train Epoch 1: 20/1642 Loss: 16.352449
2026-08-16 02:55: Train Epoch 1: 40/1642 Loss: 18.634510
2026-08-16 02:55: Train Epoch 1: 60/1642 Loss: 17.075195
2026-08-16 02:55: Train Epoch 1: 80/1642 Loss: 17.843405
2026-08-16 02:55: Train Epoch 1: 100/1642 Loss: 16.711739
2026-08-16 02:55: Train Epoch 1: 120/1642 Loss: 15.099849
2026-08-16 02:55: Train Epoch 1: 140/1642 Loss: 17.533638
2026-08-16 02:55: Train Epoch 1: 160/1642 Loss: 15.474254
2026-08-16 02:55: Train Epoch 1: 180/1642 Loss: 15.701556
2026-08-16 02:55: Train Epoch 1: 200/1642 Loss: 15.926443
2026-08-16 02:55: Train Epoch 1: 220/1642 Loss: 15.448538
2026-08-16 02:56: Train Epoch 1: 240/1642 Loss: 15.550882
2026-08-16 02:56: Train Epoch 1: 260/1642 Loss: 14.866196
2026-08-16 02:56: Train Epoch 1: 280/1642 Loss: 15.474493
2026-08-16 02:56: Train Epoch 1: 300/1642 Loss: 14.102520
2026-08-16 02:56: Train Epoch 1: 320/1642 Loss: 15.098956
2026-08-16 02:56: Train Epoch 1: 340/1642 Loss: 15.887286
2026-08-16 02:56: Train Epoch 1: 360/1642 Loss: 13.287794
2026-08-16 02:56: Train Epoch 1: 380/1642 Loss: 14.716807
2026-08-16 02:56: Train Epoch 1: 400/1642 Loss: 15.515427
2026-08-16 02:56: Train Epoch 1: 420/1642 Loss: 14.266432
2026-08-16 02:56: Train Epoch 1: 440/1642 Loss: 14.562880
2026-08-16 02:56: Train Epoch 1: 460/1642 Loss: 14.202181
2026-08-16 02:56: Train Epoch 1: 480/1642 Loss: 14.261930
2026-08-16 02:56: Train Epoch 1: 500/1642 Loss: 14.879046
2026-08-16 02:56: Train Epoch 1: 520/1642 Loss: 13.814883
2026-08-16 02:56: Train Epoch 1: 540/1642 Loss: 13.857912
2026-08-16 02:56: Train Epoch 1: 560/1642 Loss: 12.986247
2026-08-16 02:56: Train Epoch 1: 580/1642 Loss: 13.272001
2026-08-16 02:56: Train Epoch 1: 600/1642 Loss: 14.472453
2026-08-16 02:56: Train Epoch 1: 620/1642 Loss: 13.995888
2026-08-16 02:56: Train Epoch 1: 640/1642 Loss: 12.834483
2026-08-16 02:56: Train Epoch 1: 660/1642 Loss: 14.756208
2026-08-16 02:57: Train Epoch 1: 680/1642 Loss: 12.806875
2026-08-16 02:57: Train Epoch 1: 700/1642 Loss: 14.014746
2026-08-16 02:57: Train Epoch 1: 720/1642 Loss: 13.098150
2026-08-16 02:57: Train Epoch 1: 740/1642 Loss: 13.203024
2026-08-16 02:57: Train Epoch 1: 760/1642 Loss: 13.791873
2026-08-16 02:57: Train Epoch 1: 780/1642 Loss: 13.142047
2026-08-16 02:57: Train Epoch 1: 800/1642 Loss: 12.840124
2026-08-16 02:57: Train Epoch 1: 820/1642 Loss: 11.790663
2026-08-16 02:57: Train Epoch 1: 840/1642 Loss: 12.574598
2026-08-16 02:57: Train Epoch 1: 860/1642 Loss: 13.113197
2026-08-16 02:57: Train Epoch 1: 880/1642 Loss: 12.632678
2026-08-16 02:57: Train Epoch 1: 900/1642 Loss: 12.268875
2026-08-16 02:57: Train Epoch 1: 920/1642 Loss: 12.399139
2026-08-16 02:57: Train Epoch 1: 940/1642 Loss: 13.263046
2026-08-16 02:57: Train Epoch 1: 960/1642 Loss: 12.031788
2026-08-16 02:57: Train Epoch 1: 980/1642 Loss: 12.747260
2026-08-16 02:57: Train Epoch 1: 1000/1642 Loss: 11.954845
2026-08-16 02:57: Train Epoch 1: 1020/1642 Loss: 11.541785
2026-08-16 02:57: Train Epoch 1: 1040/1642 Loss: 12.194578
2026-08-16 02:57: Train Epoch 1: 1060/1642 Loss: 13.216258
2026-08-16 02:57: Train Epoch 1: 1080/1642 Loss: 11.884692
2026-08-16 02:57: Train Epoch 1: 1100/1642 Loss: 12.028614
2026-08-16 02:58: Train Epoch 1: 1120/1642 Loss: 11.982360
2026-08-16 02:58: Train Epoch 1: 1140/1642 Loss: 11.760566
2026-08-16 02:58: Train Epoch 1: 1160/1642 Loss: 12.568136
2026-08-16 02:58: Train Epoch 1: 1180/1642 Loss: 12.780554
2026-08-16 02:58: Train Epoch 1: 1200/1642 Loss: 11.712794
2026-08-16 02:58: Train Epoch 1: 1220/1642 Loss: 12.146246
2026-08-16 02:58: Train Epoch 1: 1240/1642 Loss: 11.860264
2026-08-16 02:58: Train Epoch 1: 1260/1642 Loss: 11.688285
2026-08-16 02:58: Train Epoch 1: 1280/1642 Loss: 10.738231
2026-08-16 02:58: Train Epoch 1: 1300/1642 Loss: 11.210449
2026-08-16 02:58: Train Epoch 1: 1320/1642 Loss: 11.558405
2026-08-16 02:58: Train Epoch 1: 1340/1642 Loss: 12.257953
2026-08-16 02:58: Train Epoch 1: 1360/1642 Loss: 10.623893
2026-08-16 02:58: Train Epoch 1: 1380/1642 Loss: 10.843029
2026-08-16 02:58: Train Epoch 1: 1400/1642 Loss: 11.860527
2026-08-16 02:58: Train Epoch 1: 1420/1642 Loss: 11.525706
2026-08-16 02:58: Train Epoch 1: 1440/1642 Loss: 11.530510
2026-08-16 02:58: Train Epoch 1: 1460/1642 Loss: 11.016661
2026-08-16 02:58: Train Epoch 1: 1480/1642 Loss: 10.929329
2026-08-16 02:58: Train Epoch 1: 1500/1642 Loss: 10.578879
2026-08-16 02:58: Train Epoch 1: 1520/1642 Loss: 11.809576
2026-08-16 02:58: Train Epoch 1: 1540/1642 Loss: 10.826714
2026-08-16 02:59: Train Epoch 1: 1560/1642 Loss: 11.085768
2026-08-16 02:59: Train Epoch 1: 1580/1642 Loss: 10.573267
