2026-08-16 23:26: Experiment log path in: /scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/model/experiments/SAWS/trial14_20260816232626
2026-08-16 23:34: Train Epoch 3: 0/1642 Loss: 2.140297
2026-08-16 23:34: Train Epoch 3: 20/1642 Loss: 2.159663
2026-08-16 23:34: Train Epoch 3: 40/1642 Loss: 2.185929
2026-08-16 23:34: Train Epoch 3: 60/1642 Loss: 2.122016
2026-08-16 23:34: Train Epoch 3: 80/1642 Loss: 2.168128
2026-08-16 23:34: Train Epoch 3: 100/1642 Loss: 2.267725
2026-08-16 23:34: Train Epoch 3: 120/1642 Loss: 2.097615
2026-08-16 23:34: Train Epoch 3: 140/1642 Loss: 2.059479
2026-08-16 23:34: Train Epoch 3: 160/1642 Loss: 2.164155
2026-08-16 23:34: Train Epoch 3: 180/1642 Loss: 2.042163
2026-08-16 23:34: Train Epoch 3: 200/1642 Loss: 2.323279
2026-08-16 23:34: Train Epoch 3: 220/1642 Loss: 2.267238
2026-08-16 23:34: Train Epoch 3: 240/1642 Loss: 2.344374
2026-08-16 23:35: Train Epoch 3: 260/1642 Loss: 2.080964
2026-08-16 23:35: Train Epoch 3: 280/1642 Loss: 2.267438
2026-08-16 23:35: Train Epoch 3: 300/1642 Loss: 2.314950
2026-08-16 23:35: Train Epoch 3: 320/1642 Loss: 1.941864
2026-08-16 23:35: Train Epoch 3: 340/1642 Loss: 2.360896
2026-08-16 23:35: Train Epoch 3: 360/1642 Loss: 2.168540
2026-08-16 23:35: Train Epoch 3: 380/1642 Loss: 2.130622
2026-08-16 23:35: Train Epoch 3: 400/1642 Loss: 2.005350
2026-08-16 23:35: Train Epoch 3: 420/1642 Loss: 2.076404
2026-08-16 23:35: Train Epoch 3: 440/1642 Loss: 2.145329
2026-08-16 23:35: Train Epoch 3: 460/1642 Loss: 1.978852
2026-08-16 23:35: Train Epoch 3: 480/1642 Loss: 2.267653
2026-08-16 23:35: Train Epoch 3: 500/1642 Loss: 2.219899
2026-08-16 23:35: Train Epoch 3: 520/1642 Loss: 2.078924
2026-08-16 23:35: Train Epoch 3: 540/1642 Loss: 2.115018
2026-08-16 23:35: Train Epoch 3: 560/1642 Loss: 2.288141
2026-08-16 23:35: Train Epoch 3: 580/1642 Loss: 2.008153
2026-08-16 23:35: Train Epoch 3: 600/1642 Loss: 2.184202
2026-08-16 23:35: Train Epoch 3: 620/1642 Loss: 2.169951
2026-08-16 23:35: Train Epoch 3: 640/1642 Loss: 2.125771
2026-08-16 23:35: Train Epoch 3: 660/1642 Loss: 2.082477
2026-08-16 23:35: Train Epoch 3: 680/1642 Loss: 2.088525
2026-08-16 23:36: Train Epoch 3: 700/1642 Loss: 2.337953
2026-08-16 23:36: Train Epoch 3: 720/1642 Loss: 2.226635
2026-08-16 23:36: Train Epoch 3: 740/1642 Loss: 2.030711
2026-08-16 23:36: Train Epoch 3: 760/1642 Loss: 2.220414
2026-08-16 23:36: Train Epoch 3: 780/1642 Loss: 2.132792
2026-08-16 23:36: Train Epoch 3: 800/1642 Loss: 2.179132
2026-08-16 23:36: Train Epoch 3: 820/1642 Loss: 2.156825
2026-08-16 23:36: Train Epoch 3: 840/1642 Loss: 2.093931
2026-08-16 23:36: Train Epoch 3: 860/1642 Loss: 2.161358
2026-08-16 23:36: Train Epoch 3: 880/1642 Loss: 2.072648
2026-08-16 23:36: Train Epoch 3: 900/1642 Loss: 1.960629
2026-08-16 23:36: Train Epoch 3: 920/1642 Loss: 2.115417
2026-08-16 23:36: Train Epoch 3: 940/1642 Loss: 2.068653
2026-08-16 23:36: Train Epoch 3: 960/1642 Loss: 2.057461
2026-08-16 23:36: Train Epoch 3: 980/1642 Loss: 2.131637
2026-08-16 23:36: Train Epoch 3: 1000/1642 Loss: 2.060305
2026-08-16 23:36: Train Epoch 3: 1020/1642 Loss: 2.086849
2026-08-16 23:36: Train Epoch 3: 1040/1642 Loss: 2.043824
2026-08-16 23:36: Train Epoch 3: 1060/1642 Loss: 2.139018
2026-08-16 23:36: Train Epoch 3: 1080/1642 Loss: 2.095958
2026-08-16 23:36: Train Epoch 3: 1100/1642 Loss: 2.065338
2026-08-16 23:36: Train Epoch 3: 1120/1642 Loss: 2.075599
2026-08-16 23:36: Train Epoch 3: 1140/1642 Loss: 2.132481
2026-08-16 23:37: Train Epoch 3: 1160/1642 Loss: 2.174388
2026-08-16 23:37: Train Epoch 3: 1180/1642 Loss: 2.092773
2026-08-16 23:37: Train Epoch 3: 1200/1642 Loss: 2.101376
2026-08-16 23:37: Train Epoch 3: 1220/1642 Loss: 2.202498
2026-08-16 23:37: Train Epoch 3: 1240/1642 Loss: 2.091499
2026-08-16 23:37: Train Epoch 3: 1260/1642 Loss: 2.088518
2026-08-16 23:37: Train Epoch 3: 1280/1642 Loss: 2.127744
2026-08-16 23:37: Train Epoch 3: 1300/1642 Loss: 2.151748
2026-08-16 23:37: Train Epoch 3: 1320/1642 Loss: 2.226557
2026-08-16 23:37: Train Epoch 3: 1340/1642 Loss: 2.298436
2026-08-16 23:37: Train Epoch 3: 1360/1642 Loss: 2.222575
2026-08-16 23:37: Train Epoch 3: 1380/1642 Loss: 1.995211
2026-08-16 23:37: Train Epoch 3: 1400/1642 Loss: 2.009661
2026-08-16 23:37: Train Epoch 3: 1420/1642 Loss: 2.052806
2026-08-16 23:37: Train Epoch 3: 1440/1642 Loss: 1.990782
2026-08-16 23:37: Train Epoch 3: 1460/1642 Loss: 2.006936
2026-08-16 23:37: Train Epoch 3: 1480/1642 Loss: 2.051290
2026-08-16 23:37: Train Epoch 3: 1500/1642 Loss: 2.108012
2026-08-16 23:37: Train Epoch 3: 1520/1642 Loss: 2.088728
2026-08-16 23:37: Train Epoch 3: 1540/1642 Loss: 1.925663
2026-08-16 23:37: Train Epoch 3: 1560/1642 Loss: 2.113348
2026-08-16 23:37: Train Epoch 3: 1580/1642 Loss: 1.949456
2026-08-16 23:37: Train Epoch 3: 1600/1642 Loss: 1.978133
2026-08-16 23:38: Train Epoch 3: 1620/1642 Loss: 2.008078
2026-08-16 23:38: Train Epoch 3: 1640/1642 Loss: 2.208751
2026-08-16 23:38: **********Train Epoch 3: averaged Loss: 2.127331, tf_ratio: 1.000000
2026-08-16 23:38: **********Val Epoch 3: average Loss: 2.065656
2026-08-16 23:38: *********************************Current best model saved!
2026-08-16 23:38: Train Epoch 4: 0/1642 Loss: 2.245288
2026-08-16 23:38: Train Epoch 4: 20/1642 Loss: 2.272512
2026-08-16 23:38: Train Epoch 4: 40/1642 Loss: 2.511561
2026-08-16 23:38: Train Epoch 4: 60/1642 Loss: 1.947704
2026-08-16 23:38: Train Epoch 4: 80/1642 Loss: 2.082521
2026-08-16 23:38: Train Epoch 4: 100/1642 Loss: 2.080547
2026-08-16 23:38: Train Epoch 4: 120/1642 Loss: 2.251006
2026-08-16 23:38: Train Epoch 4: 140/1642 Loss: 1.989007
2026-08-16 23:38: Train Epoch 4: 160/1642 Loss: 2.119728
2026-08-16 23:38: Train Epoch 4: 180/1642 Loss: 2.046506
2026-08-16 23:38: Train Epoch 4: 200/1642 Loss: 2.088526
2026-08-16 23:38: Train Epoch 4: 220/1642 Loss: 2.141669
2026-08-16 23:38: Train Epoch 4: 240/1642 Loss: 2.145711
2026-08-16 23:39: Train Epoch 4: 260/1642 Loss: 2.003857
2026-08-16 23:39: Train Epoch 4: 280/1642 Loss: 2.136075
2026-08-16 23:39: Train Epoch 4: 300/1642 Loss: 2.083214
2026-08-16 23:39: Train Epoch 4: 320/1642 Loss: 2.069739
2026-08-16 23:39: Train Epoch 4: 340/1642 Loss: 1.984626
2026-08-16 23:39: Train Epoch 4: 360/1642 Loss: 2.358803
2026-08-16 23:39: Train Epoch 4: 380/1642 Loss: 2.041190
2026-08-16 23:39: Train Epoch 4: 400/1642 Loss: 2.127295
2026-08-16 23:39: Train Epoch 4: 420/1642 Loss: 2.047534
2026-08-16 23:39: Train Epoch 4: 440/1642 Loss: 2.094729
2026-08-16 23:39: Train Epoch 4: 460/1642 Loss: 2.070470
2026-08-16 23:39: Train Epoch 4: 480/1642 Loss: 2.034312
2026-08-16 23:39: Train Epoch 4: 500/1642 Loss: 2.077657
2026-08-16 23:39: Train Epoch 4: 520/1642 Loss: 2.078322
2026-08-16 23:39: Train Epoch 4: 540/1642 Loss: 1.950089
2026-08-16 23:39: Train Epoch 4: 560/1642 Loss: 2.028258
2026-08-16 23:39: Train Epoch 4: 580/1642 Loss: 2.149434
2026-08-16 23:39: Train Epoch 4: 600/1642 Loss: 2.219645
2026-08-16 23:39: Train Epoch 4: 620/1642 Loss: 1.934100
2026-08-16 23:39: Train Epoch 4: 640/1642 Loss: 2.181325
2026-08-16 23:39: Train Epoch 4: 660/1642 Loss: 2.052408
2026-08-16 23:39: Train Epoch 4: 680/1642 Loss: 1.942912
2026-08-16 23:39: Train Epoch 4: 700/1642 Loss: 2.091116
2026-08-16 23:40: Train Epoch 4: 720/1642 Loss: 2.105198
2026-08-16 23:40: Train Epoch 4: 740/1642 Loss: 1.953788
2026-08-16 23:40: Train Epoch 4: 760/1642 Loss: 2.051069
2026-08-16 23:40: Train Epoch 4: 780/1642 Loss: 2.027620
2026-08-16 23:40: Train Epoch 4: 800/1642 Loss: 2.067707
2026-08-16 23:40: Train Epoch 4: 820/1642 Loss: 2.068371
2026-08-16 23:40: Train Epoch 4: 840/1642 Loss: 2.013537
2026-08-16 23:40: Train Epoch 4: 860/1642 Loss: 2.021338
2026-08-16 23:40: Train Epoch 4: 880/1642 Loss: 2.074859
2026-08-16 23:40: Train Epoch 4: 900/1642 Loss: 1.973387
2026-08-16 23:40: Train Epoch 4: 920/1642 Loss: 2.191727
2026-08-16 23:40: Train Epoch 4: 940/1642 Loss: 2.200593
2026-08-16 23:40: Train Epoch 4: 960/1642 Loss: 1.942858
2026-08-16 23:40: Train Epoch 4: 980/1642 Loss: 1.971402
2026-08-16 23:40: Train Epoch 4: 1000/1642 Loss: 2.073139
2026-08-16 23:40: Train Epoch 4: 1020/1642 Loss: 1.992065
2026-08-16 23:40: Train Epoch 4: 1040/1642 Loss: 1.921843
2026-08-16 23:40: Train Epoch 4: 1060/1642 Loss: 2.077805
2026-08-16 23:40: Train Epoch 4: 1080/1642 Loss: 1.977638
2026-08-16 23:40: Train Epoch 4: 1100/1642 Loss: 2.118118
2026-08-16 23:40: Train Epoch 4: 1120/1642 Loss: 1.882170
2026-08-16 23:40: Train Epoch 4: 1140/1642 Loss: 1.997160
2026-08-16 23:41: Train Epoch 4: 1160/1642 Loss: 2.067451
2026-08-16 23:41: Train Epoch 4: 1180/1642 Loss: 2.068902
2026-08-16 23:41: Train Epoch 4: 1200/1642 Loss: 1.944579
2026-08-16 23:41: Train Epoch 4: 1220/1642 Loss: 2.138248
2026-08-16 23:41: Train Epoch 4: 1240/1642 Loss: 2.054579
2026-08-16 23:41: Train Epoch 4: 1260/1642 Loss: 2.069985
2026-08-16 23:41: Train Epoch 4: 1280/1642 Loss: 1.997765
2026-08-16 23:41: Train Epoch 4: 1300/1642 Loss: 1.935086
2026-08-16 23:41: Train Epoch 4: 1320/1642 Loss: 2.037809
2026-08-16 23:41: Train Epoch 4: 1340/1642 Loss: 2.028516
2026-08-16 23:41: Train Epoch 4: 1360/1642 Loss: 2.031273
2026-08-16 23:41: Train Epoch 4: 1380/1642 Loss: 2.178493
2026-08-16 23:41: Train Epoch 4: 1400/1642 Loss: 2.121149
2026-08-16 23:41: Train Epoch 4: 1420/1642 Loss: 1.975506
2026-08-16 23:41: Train Epoch 4: 1440/1642 Loss: 2.228329
2026-08-16 23:41: Train Epoch 4: 1460/1642 Loss: 2.068871
2026-08-16 23:41: Train Epoch 4: 1480/1642 Loss: 1.863551
2026-08-16 23:41: Train Epoch 4: 1500/1642 Loss: 2.117766
2026-08-16 23:41: Train Epoch 4: 1520/1642 Loss: 2.176984
2026-08-16 23:41: Train Epoch 4: 1540/1642 Loss: 2.126149
2026-08-16 23:41: Train Epoch 4: 1560/1642 Loss: 2.109586
2026-08-16 23:41: Train Epoch 4: 1580/1642 Loss: 2.113745
2026-08-16 23:41: Train Epoch 4: 1600/1642 Loss: 2.148460
2026-08-16 23:42: Train Epoch 4: 1620/1642 Loss: 1.993278
2026-08-16 23:42: Train Epoch 4: 1640/1642 Loss: 1.954827
2026-08-16 23:42: **********Train Epoch 4: averaged Loss: 2.066878, tf_ratio: 1.000000
2026-08-16 23:42: **********Val Epoch 4: average Loss: 1.969179
2026-08-16 23:42: *********************************Current best model saved!
2026-08-16 23:42: Train Epoch 5: 0/1642 Loss: 2.110940
2026-08-16 23:42: Train Epoch 5: 20/1642 Loss: 2.026033
2026-08-16 23:42: Train Epoch 5: 40/1642 Loss: 2.087697
2026-08-16 23:42: Train Epoch 5: 60/1642 Loss: 1.976873
2026-08-16 23:42: Train Epoch 5: 80/1642 Loss: 1.958730
2026-08-16 23:42: Train Epoch 5: 100/1642 Loss: 1.973646
2026-08-16 23:42: Train Epoch 5: 120/1642 Loss: 1.985236
2026-08-16 23:42: Train Epoch 5: 140/1642 Loss: 2.011660
2026-08-16 23:42: Train Epoch 5: 160/1642 Loss: 1.999210
2026-08-16 23:42: Train Epoch 5: 180/1642 Loss: 2.077231
2026-08-16 23:42: Train Epoch 5: 200/1642 Loss: 2.091790
2026-08-16 23:42: Train Epoch 5: 220/1642 Loss: 1.854182
2026-08-16 23:42: Train Epoch 5: 240/1642 Loss: 2.061784
2026-08-16 23:42: Train Epoch 5: 260/1642 Loss: 1.914512
2026-08-16 23:43: Train Epoch 5: 280/1642 Loss: 2.022409
2026-08-16 23:43: Train Epoch 5: 300/1642 Loss: 2.049216
2026-08-16 23:43: Train Epoch 5: 320/1642 Loss: 1.930774
2026-08-16 23:43: Train Epoch 5: 340/1642 Loss: 2.111332
2026-08-16 23:43: Train Epoch 5: 360/1642 Loss: 1.959417
2026-08-16 23:43: Train Epoch 5: 380/1642 Loss: 2.251574
2026-08-16 23:43: Train Epoch 5: 400/1642 Loss: 1.995752
2026-08-16 23:43: Train Epoch 5: 420/1642 Loss: 2.083793
2026-08-16 23:43: Train Epoch 5: 440/1642 Loss: 2.090215
2026-08-16 23:43: Train Epoch 5: 460/1642 Loss: 1.981650
2026-08-16 23:43: Train Epoch 5: 480/1642 Loss: 1.920081
2026-08-16 23:43: Train Epoch 5: 500/1642 Loss: 1.957606
2026-08-16 23:43: Train Epoch 5: 520/1642 Loss: 1.885879
2026-08-16 23:43: Train Epoch 5: 540/1642 Loss: 2.049839
2026-08-16 23:43: Train Epoch 5: 560/1642 Loss: 2.230075
2026-08-16 23:43: Train Epoch 5: 580/1642 Loss: 2.061541
2026-08-16 23:43: Train Epoch 5: 600/1642 Loss: 2.045727
2026-08-16 23:43: Train Epoch 5: 620/1642 Loss: 2.125290
2026-08-16 23:43: Train Epoch 5: 640/1642 Loss: 2.121521
2026-08-16 23:43: Train Epoch 5: 660/1642 Loss: 1.995438
2026-08-16 23:43: Train Epoch 5: 680/1642 Loss: 1.884820
2026-08-16 23:43: Train Epoch 5: 700/1642 Loss: 2.022956
2026-08-16 23:44: Train Epoch 5: 720/1642 Loss: 1.883042
