2026-08-18 21:52: Experiment log path in: /scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/model/experiments/SAWS/trial26_20260818215208
2026-08-18 22:06: Train Epoch 4: 760/820 Loss: 0.400390
2026-08-18 22:07: Train Epoch 4: 780/820 Loss: 0.386498
2026-08-18 22:07: Train Epoch 4: 800/820 Loss: 0.370518
2026-08-18 22:07: **********Train Epoch 4: averaged Loss: 0.393488, tf_ratio: 1.000000
2026-08-18 22:07: **********Val Epoch 4: average Loss: 0.378001
2026-08-18 22:07: *********************************Current best model saved!
2026-08-18 22:07: Train Epoch 5: 0/820 Loss: 0.384684
2026-08-18 22:07: Train Epoch 5: 20/820 Loss: 0.369765
2026-08-18 22:07: Train Epoch 5: 40/820 Loss: 0.387650
2026-08-18 22:07: Train Epoch 5: 60/820 Loss: 0.381350
2026-08-18 22:07: Train Epoch 5: 80/820 Loss: 0.386638
2026-08-18 22:08: Train Epoch 5: 100/820 Loss: 0.402066
2026-08-18 22:08: Train Epoch 5: 120/820 Loss: 0.376509
2026-08-18 22:08: Train Epoch 5: 140/820 Loss: 0.372177
2026-08-18 22:08: Train Epoch 5: 160/820 Loss: 0.376491
2026-08-18 22:08: Train Epoch 5: 180/820 Loss: 0.377777
2026-08-18 22:08: Train Epoch 5: 200/820 Loss: 0.372933
2026-08-18 22:08: Train Epoch 5: 220/820 Loss: 0.379522
2026-08-18 22:08: Train Epoch 5: 240/820 Loss: 0.356924
2026-08-18 22:08: Train Epoch 5: 260/820 Loss: 0.364718
2026-08-18 22:08: Train Epoch 5: 280/820 Loss: 0.376830
2026-08-18 22:08: Train Epoch 5: 300/820 Loss: 0.363631
2026-08-18 22:08: Train Epoch 5: 320/820 Loss: 0.371083
2026-08-18 22:09: Train Epoch 5: 340/820 Loss: 0.371115
2026-08-18 22:09: Train Epoch 5: 360/820 Loss: 0.370265
2026-08-18 22:09: Train Epoch 5: 380/820 Loss: 0.344999
2026-08-18 22:09: Train Epoch 5: 400/820 Loss: 0.373338
2026-08-18 22:09: Train Epoch 5: 420/820 Loss: 0.359539
2026-08-18 22:09: Train Epoch 5: 440/820 Loss: 0.405946
2026-08-18 22:09: Train Epoch 5: 460/820 Loss: 0.379389
2026-08-18 22:09: Train Epoch 5: 480/820 Loss: 0.370362
2026-08-18 22:09: Train Epoch 5: 500/820 Loss: 0.390111
2026-08-18 22:09: Train Epoch 5: 520/820 Loss: 0.383070
2026-08-18 22:09: Train Epoch 5: 540/820 Loss: 0.382919
2026-08-18 22:09: Train Epoch 5: 560/820 Loss: 0.391209
2026-08-18 22:10: Train Epoch 5: 580/820 Loss: 0.407957
2026-08-18 22:10: Train Epoch 5: 600/820 Loss: 0.356034
2026-08-18 22:10: Train Epoch 5: 620/820 Loss: 0.361835
2026-08-18 22:10: Train Epoch 5: 640/820 Loss: 0.383269
2026-08-18 22:10: Train Epoch 5: 660/820 Loss: 0.365589
2026-08-18 22:10: Train Epoch 5: 680/820 Loss: 0.367450
2026-08-18 22:10: Train Epoch 5: 700/820 Loss: 0.363751
2026-08-18 22:10: Train Epoch 5: 720/820 Loss: 0.373472
2026-08-18 22:10: Train Epoch 5: 740/820 Loss: 0.375611
2026-08-18 22:10: Train Epoch 5: 760/820 Loss: 0.384026
2026-08-18 22:10: Train Epoch 5: 780/820 Loss: 0.367074
2026-08-18 22:10: Train Epoch 5: 800/820 Loss: 0.393226
2026-08-18 22:11: **********Train Epoch 5: averaged Loss: 0.379014, tf_ratio: 1.000000
2026-08-18 22:11: **********Val Epoch 5: average Loss: 0.370037
2026-08-18 22:11: *********************************Current best model saved!
2026-08-18 22:11: Train Epoch 6: 0/820 Loss: 0.378746
2026-08-18 22:11: Train Epoch 6: 20/820 Loss: 0.359745
2026-08-18 22:11: Train Epoch 6: 40/820 Loss: 0.379575
2026-08-18 22:11: Train Epoch 6: 60/820 Loss: 0.358030
2026-08-18 22:11: Train Epoch 6: 80/820 Loss: 0.361394
2026-08-18 22:11: Train Epoch 6: 100/820 Loss: 0.365887
2026-08-18 22:11: Train Epoch 6: 120/820 Loss: 0.399355
2026-08-18 22:12: Train Epoch 6: 140/820 Loss: 0.380930
2026-08-18 22:12: Train Epoch 6: 160/820 Loss: 0.378767
2026-08-18 22:12: Train Epoch 6: 180/820 Loss: 0.364870
2026-08-18 22:12: Train Epoch 6: 200/820 Loss: 0.386496
2026-08-18 22:12: Train Epoch 6: 220/820 Loss: 0.376943
2026-08-18 22:12: Train Epoch 6: 240/820 Loss: 0.381690
2026-08-18 22:12: Train Epoch 6: 260/820 Loss: 0.348950
2026-08-18 22:12: Train Epoch 6: 280/820 Loss: 0.382158
2026-08-18 22:12: Train Epoch 6: 300/820 Loss: 0.385571
2026-08-18 22:12: Train Epoch 6: 320/820 Loss: 0.364762
2026-08-18 22:12: Train Epoch 6: 340/820 Loss: 0.380784
2026-08-18 22:12: Train Epoch 6: 360/820 Loss: 0.406707
2026-08-18 22:13: Train Epoch 6: 380/820 Loss: 0.367419
2026-08-18 22:13: Train Epoch 6: 400/820 Loss: 0.351088
2026-08-18 22:13: Train Epoch 6: 420/820 Loss: 0.369884
2026-08-18 22:13: Train Epoch 6: 440/820 Loss: 0.366773
2026-08-18 22:13: Train Epoch 6: 460/820 Loss: 0.390014
2026-08-18 22:13: Train Epoch 6: 480/820 Loss: 0.379946
2026-08-18 22:13: Train Epoch 6: 500/820 Loss: 0.356546
2026-08-18 22:13: Train Epoch 6: 520/820 Loss: 0.367459
2026-08-18 22:13: Train Epoch 6: 540/820 Loss: 0.367716
2026-08-18 22:13: Train Epoch 6: 560/820 Loss: 0.375233
2026-08-18 22:13: Train Epoch 6: 580/820 Loss: 0.407192
2026-08-18 22:13: Train Epoch 6: 600/820 Loss: 0.372020
2026-08-18 22:14: Train Epoch 6: 620/820 Loss: 0.359231
2026-08-18 22:14: Train Epoch 6: 640/820 Loss: 0.371336
2026-08-18 22:14: Train Epoch 6: 660/820 Loss: 0.376093
2026-08-18 22:14: Train Epoch 6: 680/820 Loss: 0.366148
2026-08-18 22:14: Train Epoch 6: 700/820 Loss: 0.360131
2026-08-18 22:14: Train Epoch 6: 720/820 Loss: 0.348652
2026-08-18 22:14: Train Epoch 6: 740/820 Loss: 0.340414
2026-08-18 22:14: Train Epoch 6: 760/820 Loss: 0.362185
2026-08-18 22:14: Train Epoch 6: 780/820 Loss: 0.360856
2026-08-18 22:14: Train Epoch 6: 800/820 Loss: 0.351667
2026-08-18 22:14: **********Train Epoch 6: averaged Loss: 0.371503, tf_ratio: 1.000000
2026-08-18 22:15: **********Val Epoch 6: average Loss: 0.363686
2026-08-18 22:15: *********************************Current best model saved!
2026-08-18 22:15: Train Epoch 7: 0/820 Loss: 0.352679
2026-08-18 22:15: Train Epoch 7: 20/820 Loss: 0.385984
2026-08-18 22:15: Train Epoch 7: 40/820 Loss: 0.358241
2026-08-18 22:15: Train Epoch 7: 60/820 Loss: 0.380608
2026-08-18 22:15: Train Epoch 7: 80/820 Loss: 0.381046
2026-08-18 22:15: Train Epoch 7: 100/820 Loss: 0.344854
2026-08-18 22:15: Train Epoch 7: 120/820 Loss: 0.388235
2026-08-18 22:15: Train Epoch 7: 140/820 Loss: 0.369071
2026-08-18 22:15: Train Epoch 7: 160/820 Loss: 0.376316
2026-08-18 22:15: Train Epoch 7: 180/820 Loss: 0.381683
2026-08-18 22:16: Train Epoch 7: 200/820 Loss: 0.369481
2026-08-18 22:16: Train Epoch 7: 220/820 Loss: 0.357041
2026-08-18 22:16: Train Epoch 7: 240/820 Loss: 0.352341
2026-08-18 22:16: Train Epoch 7: 260/820 Loss: 0.368452
2026-08-18 22:16: Train Epoch 7: 280/820 Loss: 0.353872
2026-08-18 22:16: Train Epoch 7: 300/820 Loss: 0.364951
2026-08-18 22:16: Train Epoch 7: 320/820 Loss: 0.392435
2026-08-18 22:16: Train Epoch 7: 340/820 Loss: 0.381555
2026-08-18 22:16: Train Epoch 7: 360/820 Loss: 0.372363
2026-08-18 22:16: Train Epoch 7: 380/820 Loss: 0.360641
2026-08-18 22:16: Train Epoch 7: 400/820 Loss: 0.346735
2026-08-18 22:16: Train Epoch 7: 420/820 Loss: 0.373798
2026-08-18 22:17: Train Epoch 7: 440/820 Loss: 0.359716
2026-08-18 22:17: Train Epoch 7: 460/820 Loss: 0.378900
2026-08-18 22:17: Train Epoch 7: 480/820 Loss: 0.360670
2026-08-18 22:17: Train Epoch 7: 500/820 Loss: 0.365251
2026-08-18 22:17: Train Epoch 7: 520/820 Loss: 0.379104
2026-08-18 22:17: Train Epoch 7: 540/820 Loss: 0.351315
2026-08-18 22:17: Train Epoch 7: 560/820 Loss: 0.346077
2026-08-18 22:17: Train Epoch 7: 580/820 Loss: 0.373309
2026-08-18 22:17: Train Epoch 7: 600/820 Loss: 0.371409
2026-08-18 22:17: Train Epoch 7: 620/820 Loss: 0.371043
2026-08-18 22:17: Train Epoch 7: 640/820 Loss: 0.361041
2026-08-18 22:18: Train Epoch 7: 660/820 Loss: 0.352402
2026-08-18 22:18: Train Epoch 7: 680/820 Loss: 0.384242
2026-08-18 22:18: Train Epoch 7: 700/820 Loss: 0.371460
2026-08-18 22:18: Train Epoch 7: 720/820 Loss: 0.375641
2026-08-18 22:18: Train Epoch 7: 740/820 Loss: 0.361841
2026-08-18 22:18: Train Epoch 7: 760/820 Loss: 0.366448
2026-08-18 22:18: Train Epoch 7: 780/820 Loss: 0.368412
2026-08-18 22:18: Train Epoch 7: 800/820 Loss: 0.347467
2026-08-18 22:18: **********Train Epoch 7: averaged Loss: 0.366639, tf_ratio: 1.000000
2026-08-18 22:19: **********Val Epoch 7: average Loss: 0.359046
2026-08-18 22:19: *********************************Current best model saved!
2026-08-18 22:19: Train Epoch 8: 0/820 Loss: 0.364952
2026-08-18 22:19: Train Epoch 8: 20/820 Loss: 0.369028
2026-08-18 22:19: Train Epoch 8: 40/820 Loss: 0.373716
2026-08-18 22:19: Train Epoch 8: 60/820 Loss: 0.389547
2026-08-18 22:19: Train Epoch 8: 80/820 Loss: 0.374314
2026-08-18 22:19: Train Epoch 8: 100/820 Loss: 0.351043
2026-08-18 22:19: Train Epoch 8: 120/820 Loss: 0.364204
2026-08-18 22:19: Train Epoch 8: 140/820 Loss: 0.386518
2026-08-18 22:19: Train Epoch 8: 160/820 Loss: 0.351374
2026-08-18 22:19: Train Epoch 8: 180/820 Loss: 0.353991
2026-08-18 22:19: Train Epoch 8: 200/820 Loss: 0.375604
2026-08-18 22:19: Train Epoch 8: 220/820 Loss: 0.382659
2026-08-18 22:20: Train Epoch 8: 240/820 Loss: 0.372077
2026-08-18 22:20: Train Epoch 8: 260/820 Loss: 0.380546
2026-08-18 22:20: Train Epoch 8: 280/820 Loss: 0.362139
2026-08-18 22:20: Train Epoch 8: 300/820 Loss: 0.386748
2026-08-18 22:20: Train Epoch 8: 320/820 Loss: 0.360115
2026-08-18 22:20: Train Epoch 8: 340/820 Loss: 0.379762
2026-08-18 22:20: Train Epoch 8: 360/820 Loss: 0.341767
2026-08-18 22:20: Train Epoch 8: 380/820 Loss: 0.357773
2026-08-18 22:20: Train Epoch 8: 400/820 Loss: 0.356853
2026-08-18 22:20: Train Epoch 8: 420/820 Loss: 0.368925
2026-08-18 22:20: Train Epoch 8: 440/820 Loss: 0.372698
2026-08-18 22:20: Train Epoch 8: 460/820 Loss: 0.363733
2026-08-18 22:21: Train Epoch 8: 480/820 Loss: 0.371229
2026-08-18 22:21: Train Epoch 8: 500/820 Loss: 0.360324
2026-08-18 22:21: Train Epoch 8: 520/820 Loss: 0.343631
2026-08-18 22:21: Train Epoch 8: 540/820 Loss: 0.363126
2026-08-18 22:21: Train Epoch 8: 560/820 Loss: 0.361942
2026-08-18 22:21: Train Epoch 8: 580/820 Loss: 0.353573
2026-08-18 22:21: Train Epoch 8: 600/820 Loss: 0.378138
2026-08-18 22:21: Train Epoch 8: 620/820 Loss: 0.360044
2026-08-18 22:21: Train Epoch 8: 640/820 Loss: 0.358483
2026-08-18 22:21: Train Epoch 8: 660/820 Loss: 0.370922
2026-08-18 22:21: Train Epoch 8: 680/820 Loss: 0.359944
2026-08-18 22:22: Train Epoch 8: 700/820 Loss: 0.348861
2026-08-18 22:22: Train Epoch 8: 720/820 Loss: 0.381476
2026-08-18 22:22: Train Epoch 8: 740/820 Loss: 0.348210
2026-08-18 22:22: Train Epoch 8: 760/820 Loss: 0.375706
2026-08-18 22:22: Train Epoch 8: 780/820 Loss: 0.362768
2026-08-18 22:22: Train Epoch 8: 800/820 Loss: 0.346342
2026-08-18 22:22: **********Train Epoch 8: averaged Loss: 0.362992, tf_ratio: 1.000000
2026-08-18 22:22: **********Val Epoch 8: average Loss: 0.355968
2026-08-18 22:22: *********************************Current best model saved!
2026-08-18 22:22: Train Epoch 9: 0/820 Loss: 0.361060
2026-08-18 22:22: Train Epoch 9: 20/820 Loss: 0.361448
2026-08-18 22:23: Train Epoch 9: 40/820 Loss: 0.354269
2026-08-18 22:23: Train Epoch 9: 60/820 Loss: 0.332628
2026-08-18 22:23: Train Epoch 9: 80/820 Loss: 0.374152
2026-08-18 22:23: Train Epoch 9: 100/820 Loss: 0.329695
2026-08-18 22:23: Train Epoch 9: 120/820 Loss: 0.367867
2026-08-18 22:23: Train Epoch 9: 140/820 Loss: 0.375170
2026-08-18 22:23: Train Epoch 9: 160/820 Loss: 0.378686
2026-08-18 22:23: Train Epoch 9: 180/820 Loss: 0.351229
2026-08-18 22:23: Train Epoch 9: 200/820 Loss: 0.360123
2026-08-18 22:23: Train Epoch 9: 220/820 Loss: 0.353072
2026-08-18 22:23: Train Epoch 9: 240/820 Loss: 0.369567
2026-08-18 22:23: Train Epoch 9: 260/820 Loss: 0.371176
2026-08-18 22:24: Train Epoch 9: 280/820 Loss: 0.365488
2026-08-18 22:24: Train Epoch 9: 300/820 Loss: 0.375997
2026-08-18 22:24: Train Epoch 9: 320/820 Loss: 0.352705
2026-08-18 22:24: Train Epoch 9: 340/820 Loss: 0.358664
2026-08-18 22:24: Train Epoch 9: 360/820 Loss: 0.337113
2026-08-18 22:24: Train Epoch 9: 380/820 Loss: 0.342351
2026-08-18 22:24: Train Epoch 9: 400/820 Loss: 0.343952
2026-08-18 22:24: Train Epoch 9: 420/820 Loss: 0.369235
2026-08-18 22:24: Train Epoch 9: 440/820 Loss: 0.360815
2026-08-18 22:24: Train Epoch 9: 460/820 Loss: 0.356829
2026-08-18 22:24: Train Epoch 9: 480/820 Loss: 0.334679
2026-08-18 22:25: Train Epoch 9: 500/820 Loss: 0.339301
2026-08-18 22:25: Train Epoch 9: 520/820 Loss: 0.346911
2026-08-18 22:25: Train Epoch 9: 540/820 Loss: 0.363858
2026-08-18 22:25: Train Epoch 9: 560/820 Loss: 0.369853
2026-08-18 22:25: Train Epoch 9: 580/820 Loss: 0.350769
2026-08-18 22:25: Train Epoch 9: 600/820 Loss: 0.344868
2026-08-18 22:25: Train Epoch 9: 620/820 Loss: 0.367356
2026-08-18 22:25: Train Epoch 9: 640/820 Loss: 0.357120
2026-08-18 22:25: Train Epoch 9: 660/820 Loss: 0.356829
2026-08-18 22:25: Train Epoch 9: 680/820 Loss: 0.347964
2026-08-18 22:25: Train Epoch 9: 700/820 Loss: 0.358330
2026-08-18 22:25: Train Epoch 9: 720/820 Loss: 0.353045
2026-08-18 22:26: Train Epoch 9: 740/820 Loss: 0.363673
2026-08-18 22:26: Train Epoch 9: 760/820 Loss: 0.346151
2026-08-18 22:26: Train Epoch 9: 780/820 Loss: 0.355345
2026-08-18 22:26: Train Epoch 9: 800/820 Loss: 0.357541
2026-08-18 22:26: **********Train Epoch 9: averaged Loss: 0.359517, tf_ratio: 1.000000
2026-08-18 22:26: **********Val Epoch 9: average Loss: 0.353969
2026-08-18 22:26: *********************************Current best model saved!
